VF3_CumVerse,VF3_BCV,VF3_BookIndex,VF3_BookName,VF3_Chapter,VF3_Verse
1192,Mark 4:13,2,Mark,4,13
1010,Matthew 27:25,1,Matthew,27,25
5406,1 Corinthians 9:11,7,1 Corinthians,9,11
4995,Romans 8:24,6,Romans,8,24
2081,Luke 7:30,3,Luke,7,30
7003,Hebrews 10:15,19,Hebrews,10,15
338,Matthew 11:23,1,Matthew,11,23
4628,Acts 24:4,5,Acts,24,4
6114,Ephesians 3:8,10,Ephesians,3,8
2067,Luke 7:16,3,Luke,7,16
3870,Acts 3:19,5,Acts,3,19
1493,Mark 10:49,2,Mark,10,49
3974,Acts 7:3,5,Acts,7,3
6319,Philippians 4:22,11,Philippians,4,22
3005,John 3:30,4,John,3,30
4336,Acts 15:39,5,Acts,15,39
4865,Romans 3:19,6,Romans,3,19
466,Matthew 14:13,1,Matthew,14,13
4094,Acts 9:23,5,Acts,9,23
1034,Matthew 27:49,1,Matthew,27,49
2789,Luke 22:69,3,Luke,22,69
469,Matthew 14:16,1,Matthew,14,16
4455,Acts 19:15,5,Acts,19,15
6280,Philippians 3:4,11,Philippians,3,4
4821,Romans 2:4,6,Romans,2,4
6977,Hebrews 9:17,19,Hebrews,9,17
3576,John 15:22,4,John,15,22
544,Matthew 16:16,1,Matthew,16,16
142,Matthew 6:4,1,Matthew,6,4
7915,Revelation 21:6,27,Revelation,21,6
908,Matthew 25:44,1,Matthew,25,44
4638,Acts 24:14,5,Acts,24,14
5263,1 Corinthians 2:14,7,1 Corinthians,2,14
6708,2 Timothy 2:26,16,2 Timothy,2,26
3255,John 8:19,4,John,8,19
3228,John 7:45,4,John,7,45
3283,John 8:47,4,John,8,47
7049,Hebrews 11:22,19,Hebrews,11,22
6338,Colossians 1:18,12,Colossians,1,18
5548,1 Corinthians 14:15,7,1 Corinthians,14,15
3714,John 19:34,4,John,19,34
5220,1 Corinthians 1:2,7,1 Corinthians,1,2
6175,Ephesians 5:16,10,Ephesians,5,16
787,Matthew 23:13,1,Matthew,23,13
872,Matthew 25:8,1,Matthew,25,8
5293,1 Corinthians 4:5,7,1 Corinthians,4,5
3154,John 6:42,4,John,6,42
3036,John 4:25,4,John,4,25
6680,2 Timothy 1:16,16,2 Timothy,1,16
4874,Romans 3:28,6,Romans,3,28
6186,Ephesians 5:27,10,Ephesians,5,27
2232,Luke 10:13,3,Luke,10,13
3747,John 20:25,4,John,20,25
6928,Hebrews 7:9,19,Hebrews,7,9
2790,Luke 22:70,3,Luke,22,70
6032,Galatians 5:15,9,Galatians,5,15
3414,John 11:36,4,John,11,36
104,Matthew 5:14,1,Matthew,5,14
4360,Acts 16:22,5,Acts,16,22
6433,1 Thessalonians 2:8,13,1 Thessalonians,2,8
7177,James 3:3,20,James,3,3
5655,1 Corinthians 16:24,7,1 Corinthians,16,24
4756,Acts 28:2,5,Acts,28,2
7181,James 3:7,20,James,3,7
5451,1 Corinthians 10:29,7,1 Corinthians,10,29
6616,1 Timothy 4:14,15,1 Timothy,4,14
7638,Revelation 5:3,27,Revelation,5,3
7580,Revelation 2:7,27,Revelation,2,7
5917,Galatians 1:5,9,Galatians,1,5
568,Matthew 17:12,1,Matthew,17,12
4420,Acts 18:8,5,Acts,18,8
3782,Acts 1:4,5,Acts,1,4
7017,Hebrews 10:29,19,Hebrews,10,29
5691,2 Corinthians 2:12,8,2 Corinthians,2,12
1532,Mark 12:3,2,Mark,12,3
5928,Galatians 1:16,9,Galatians,1,16
4572,Acts 22:13,5,Acts,22,13
4274,Acts 14:5,5,Acts,14,5
4980,Romans 8:9,6,Romans,8,9
7062,Hebrews 11:35,19,Hebrews,11,35
7097,Hebrews 13:1,19,Hebrews,13,1
4393,Acts 17:15,5,Acts,17,15
2455,Luke 15:11,3,Luke,15,11
1042,Matthew 27:57,1,Matthew,27,57
4913,Romans 5:11,6,Romans,5,11
578,Matthew 17:22,1,Matthew,17,22
5735,2 Corinthians 5:3,8,2 Corinthians,5,3
4879,Romans 4:2,6,Romans,4,2
7026,Hebrews 10:38,19,Hebrews,10,38
2568,Luke 18:24,3,Luke,18,24
4997,Romans 8:26,6,Romans,8,26
5406,1 Corinthians 9:11,7,1 Corinthians,9,11
7408,1 John 2:3,23,1 John,2,3
3170,John 6:58,4,John,6,58
2380,Luke 13:6,3,Luke,13,6
2621,Luke 19:34,3,Luke,19,34
3125,John 6:13,4,John,6,13
2761,Luke 22:41,3,Luke,22,41
925,Matthew 26:15,1,Matthew,26,15
6389,Colossians 3:17,12,Colossians,3,17
5268,1 Corinthians 3:3,7,1 Corinthians,3,3
3701,John 19:21,4,John,19,21
875,Matthew 25:11,1,Matthew,25,11
7318,1 Peter 4:17,21,1 Peter,4,17
3,Matthew 1:3,1,Matthew,1,3
5466,1 Corinthians 11:11,7,1 Corinthians,11,11
5795,2 Corinthians 8:8,8,2 Corinthians,8,8
4642,Acts 24:18,5,Acts,24,18
1769,Luke 1:20,3,Luke,1,20
3751,John 20:29,4,John,20,29
6836,Hebrews 2:4,19,Hebrews,2,4
1386,Mark 8:30,2,Mark,8,30
1841,Luke 2:12,3,Luke,2,12
3799,Acts 1:21,5,Acts,1,21
7279,1 Peter 2:25,21,1 Peter,2,25
6132,Ephesians 4:5,10,Ephesians,4,5
5197,Romans 16:6,6,Romans,16,6
5972,Galatians 3:15,9,Galatians,3,15
69,Matthew 4:4,1,Matthew,4,4
5910,2 Corinthians 13:12,8,2 Corinthians,13,12
5714,2 Corinthians 3:18,8,2 Corinthians,3,18
5217,Romans 16:26,6,Romans,16,26
5189,Romans 15:31,6,Romans,15,31
2133,Luke 8:32,3,Luke,8,32
4923,Romans 5:21,6,Romans,5,21
5681,2 Corinthians 2:2,8,2 Corinthians,2,2
7583,Revelation 2:10,27,Revelation,2,10
1836,Luke 2:7,3,Luke,2,7
2244,Luke 10:25,3,Luke,10,25
7269,1 Peter 2:15,21,1 Peter,2,15
6783,Titus 3:5,17,Titus,3,5
463,Matthew 14:10,1,Matthew,14,10
5442,1 Corinthians 10:20,7,1 Corinthians,10,20
2369,Luke 12:54,3,Luke,12,54
1832,Luke 2:3,3,Luke,2,3
4503,Acts 20:22,5,Acts,20,22
3119,John 6:7,4,John,6,7
2927,John 1:28,4,John,1,28
4096,Acts 9:25,5,Acts,9,25
2621,Luke 19:34,3,Luke,19,34
234,Matthew 8:33,1,Matthew,8,33
3550,John 14:27,4,John,14,27
6247,Philippians 2:1,11,Philippians,2,1
144,Matthew 6:6,1,Matthew,6,6
3199,John 7:16,4,John,7,16
4486,Acts 20:5,5,Acts,20,5
2798,Luke 23:7,3,Luke,23,7
3964,Acts 6:8,5,Acts,6,8
7101,Hebrews 13:5,19,Hebrews,13,5
550,Matthew 16:22,1,Matthew,16,22
2396,Luke 13:22,3,Luke,13,22
2716,Luke 21:34,3,Luke,21,34
1793,Luke 1:44,3,Luke,1,44
4051,Acts 8:20,5,Acts,8,20
3521,John 13:36,4,John,13,36
1783,Luke 1:34,3,Luke,1,34
4600,Acts 23:11,5,Acts,23,11
498,Matthew 15:9,1,Matthew,15,9
2037,Luke 6:35,3,Luke,6,35
4006,Acts 7:35,5,Acts,7,35
2883,Luke 24:36,3,Luke,24,36
3422,John 11:44,4,John,11,44
2449,Luke 15:5,3,Luke,15,5
5482,1 Corinthians 11:27,7,1 Corinthians,11,27
3432,John 11:54,4,John,11,54
2037,Luke 6:35,3,Luke,6,35
5086,Romans 11:22,6,Romans,11,22
5685,2 Corinthians 2:6,8,2 Corinthians,2,6
7076,Hebrews 12:9,19,Hebrews,12,9
2864,Luke 24:17,3,Luke,24,17
582,Matthew 17:26,1,Matthew,17,26
4643,Acts 24:19,5,Acts,24,19
5987,Galatians 4:1,9,Galatians,4,1
7039,Hebrews 11:12,19,Hebrews,11,12
5271,1 Corinthians 3:6,7,1 Corinthians,3,6
7244,1 Peter 1:15,21,1 Peter,1,15
611,Matthew 18:28,1,Matthew,18,28
4232,Acts 13:15,5,Acts,13,15
6233,Philippians 1:17,11,Philippians,1,17
6578,1 Timothy 2:7,15,1 Timothy,2,7
7061,Hebrews 11:34,19,Hebrews,11,34
5850,2 Corinthians 11:6,8,2 Corinthians,11,6
1030,Matthew 27:45,1,Matthew,27,45
4984,Romans 8:13,6,Romans,8,13
224,Matthew 8:23,1,Matthew,8,23
7375,2 Peter 2:20,22,2 Peter,2,20
466,Matthew 14:13,1,Matthew,14,13
1315,Mark 6:52,2,Mark,6,52
2539,Luke 17:32,3,Luke,17,32
4261,Acts 13:44,5,Acts,13,44
1211,Mark 4:32,2,Mark,4,32
6753,Titus 1:6,17,Titus,1,6
3495,John 13:10,4,John,13,10
3676,John 18:36,4,John,18,36
3516,John 13:31,4,John,13,31
7233,1 Peter 1:4,21,1 Peter,1,4
1452,Mark 10:8,2,Mark,10,8
4745,Acts 27:35,5,Acts,27,35
3571,John 15:17,4,John,15,17
5545,1 Corinthians 14:12,7,1 Corinthians,14,12
6272,Philippians 2:26,11,Philippians,2,26
3330,John 9:35,4,John,9,35
4225,Acts 13:8,5,Acts,13,8
4637,Acts 24:13,5,Acts,24,13
7921,Revelation 21:12,27,Revelation,21,12
246,Matthew 9:11,1,Matthew,9,11
2233,Luke 10:14,3,Luke,10,14
181,Matthew 7:9,1,Matthew,7,9
7556,Revelation 1:3,27,Revelation,1,3
3035,John 4:24,4,John,4,24
3081,John 5:16,4,John,5,16
2458,Luke 15:14,3,Luke,15,14
6442,1 Thessalonians 2:17,13,1 Thessalonians,2,17
5448,1 Corinthians 10:26,7,1 Corinthians,10,26
7117,Hebrews 13:21,19,Hebrews,13,21
4838,Romans 2:21,6,Romans,2,21
2969,John 2:19,4,John,2,19
5735,2 Corinthians 5:3,8,2 Corinthians,5,3
4747,Acts 27:37,5,Acts,27,37
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
2205,Luke 9:48,3,Luke,9,48
1873,Luke 2:44,3,Luke,2,44
2486,Luke 16:10,3,Luke,16,10
5396,1 Corinthians 9:1,7,1 Corinthians,9,1
1295,Mark 6:32,2,Mark,6,32
4234,Acts 13:17,5,Acts,13,17
4018,Acts 7:47,5,Acts,7,47
2123,Luke 8:22,3,Luke,8,22
5962,Galatians 3:5,9,Galatians,3,5
962,Matthew 26:52,1,Matthew,26,52
7071,Hebrews 12:4,19,Hebrews,12,4
7186,James 3:12,20,James,3,12
3642,John 18:2,4,John,18,2
1261,Mark 5:41,2,Mark,5,41
451,Matthew 13:56,1,Matthew,13,56
2843,Luke 23:52,3,Luke,23,52
1619,Mark 14:9,2,Mark,14,9
6482,1 Thessalonians 5:6,13,1 Thessalonians,5,6
2519,Luke 17:12,3,Luke,17,12
5797,2 Corinthians 8:10,8,2 Corinthians,8,10
1219,Mark 4:40,2,Mark,4,40
7768,Revelation 13:4,27,Revelation,13,4
6826,Hebrews 1:8,19,Hebrews,1,8
3484,John 12:49,4,John,12,49
2448,Luke 15:4,3,Luke,15,4
156,Matthew 6:18,1,Matthew,6,18
5120,Romans 12:20,6,Romans,12,20
7406,1 John 2:1,23,1 John,2,1
4231,Acts 13:14,5,Acts,13,14
4833,Romans 2:16,6,Romans,2,16
5052,Romans 10:9,6,Romans,10,9
7058,Hebrews 11:31,19,Hebrews,11,31
4687,Acts 26:9,5,Acts,26,9
2034,Luke 6:32,3,Luke,6,32
3181,John 6:69,4,John,6,69
1207,Mark 4:28,2,Mark,4,28
5464,1 Corinthians 11:9,7,1 Corinthians,11,9
4523,Acts 21:4,5,Acts,21,4
7007,Hebrews 10:19,19,Hebrews,10,19
5963,Galatians 3:6,9,Galatians,3,6
5114,Romans 12:14,6,Romans,12,14
7764,Revelation 12:17,27,Revelation,12,17
6305,Philippians 4:8,11,Philippians,4,8
6391,Colossians 3:19,12,Colossians,3,19
7843,Revelation 17:12,27,Revelation,17,12
396,Matthew 13:1,1,Matthew,13,1
613,Matthew 18:30,1,Matthew,18,30
1948,Luke 4:29,3,Luke,4,29
7045,Hebrews 11:18,19,Hebrews,11,18
4751,Acts 27:41,5,Acts,27,41
5781,2 Corinthians 7:10,8,2 Corinthians,7,10
1012,Matthew 27:27,1,Matthew,27,27
485,Matthew 14:32,1,Matthew,14,32
249,Matthew 9:14,1,Matthew,9,14
3951,Acts 5:37,5,Acts,5,37
7872,Revelation 18:23,27,Revelation,18,23
1936,Luke 4:17,3,Luke,4,17
5026,Romans 9:16,6,Romans,9,16
2745,Luke 22:25,3,Luke,22,25
2073,Luke 7:22,3,Luke,7,22
5685,2 Corinthians 2:6,8,2 Corinthians,2,6
7232,1 Peter 1:3,21,1 Peter,1,3
5830,2 Corinthians 10:4,8,2 Corinthians,10,4
1463,Mark 10:19,2,Mark,10,19
4144,Acts 10:30,5,Acts,10,30
4517,Acts 20:36,5,Acts,20,36
2073,Luke 7:22,3,Luke,7,22
6687,2 Timothy 2:5,16,2 Timothy,2,5
3211,John 7:28,4,John,7,28
6668,2 Timothy 1:4,16,2 Timothy,1,4
698,Matthew 21:16,1,Matthew,21,16
3774,John 21:21,4,John,21,21
4583,Acts 22:24,5,Acts,22,24
5330,1 Corinthians 6:8,7,1 Corinthians,6,8
5716,2 Corinthians 4:2,8,2 Corinthians,4,2
5121,Romans 12:21,6,Romans,12,21
66,Matthew 4:1,1,Matthew,4,1
3909,Acts 4:32,5,Acts,4,32
7936,Revelation 21:27,27,Revelation,21,27
4676,Acts 25:25,5,Acts,25,25
3813,Acts 2:9,5,Acts,2,9
6705,2 Timothy 2:23,16,2 Timothy,2,23
5669,2 Corinthians 1:14,8,2 Corinthians,1,14
6727,2 Timothy 4:2,16,2 Timothy,4,2
3779,Acts 1:1,5,Acts,1,1
4343,Acts 16:5,5,Acts,16,5
2662,Luke 20:27,3,Luke,20,27
4122,Acts 10:8,5,Acts,10,8
3950,Acts 5:36,5,Acts,5,36
6461,1 Thessalonians 4:3,13,1 Thessalonians,4,3
7453,1 John 3:19,23,1 John,3,19
3576,John 15:22,4,John,15,22
6857,Hebrews 3:7,19,Hebrews,3,7
1758,Luke 1:9,3,Luke,1,9
6864,Hebrews 3:14,19,Hebrews,3,14
924,Matthew 26:14,1,Matthew,26,14
7203,James 4:11,20,James,4,11
4311,Acts 15:14,5,Acts,15,14
7445,1 John 3:11,23,1 John,3,11
2399,Luke 13:25,3,Luke,13,25
6448,1 Thessalonians 3:3,13,1 Thessalonians,3,3
1857,Luke 2:28,3,Luke,2,28
5267,1 Corinthians 3:2,7,1 Corinthians,3,2
3621,John 17:7,4,John,17,7
5612,1 Corinthians 15:39,7,1 Corinthians,15,39
4737,Acts 27:27,5,Acts,27,27
6817,Philemon 1:24,18,Philemon,1,24
7564,Revelation 1:11,27,Revelation,1,11
1096,Mark 1:25,2,Mark,1,25
2878,Luke 24:31,3,Luke,24,31
1491,Mark 10:47,2,Mark,10,47
3454,John 12:19,4,John,12,19
7235,1 Peter 1:6,21,1 Peter,1,6
5534,1 Corinthians 14:1,7,1 Corinthians,14,1
5817,2 Corinthians 9:6,8,2 Corinthians,9,6
3339,John 10:3,4,John,10,3
6426,1 Thessalonians 2:1,13,1 Thessalonians,2,1
5922,Galatians 1:10,9,Galatians,1,10
5039,Romans 9:29,6,Romans,9,29
4277,Acts 14:8,5,Acts,14,8
4474,Acts 19:34,5,Acts,19,34
5466,1 Corinthians 11:11,7,1 Corinthians,11,11
826,Matthew 24:13,1,Matthew,24,13
3917,Acts 5:3,5,Acts,5,3
4974,Romans 8:3,6,Romans,8,3
1112,Mark 1:41,2,Mark,1,41
6403,Colossians 4:6,12,Colossians,4,6
1965,Luke 5:2,3,Luke,5,2
4927,Romans 6:4,6,Romans,6,4
5923,Galatians 1:11,9,Galatians,1,11
512,Matthew 15:23,1,Matthew,15,23
1118,Mark 2:2,2,Mark,2,2
4845,Romans 2:28,6,Romans,2,28
4571,Acts 22:12,5,Acts,22,12
3839,Acts 2:35,5,Acts,2,35
549,Matthew 16:21,1,Matthew,16,21
4580,Acts 22:21,5,Acts,22,21
6782,Titus 3:4,17,Titus,3,4
6724,2 Timothy 3:16,16,2 Timothy,3,16
1720,Mark 15:38,2,Mark,15,38
201,Matthew 7:29,1,Matthew,7,29
6685,2 Timothy 2:3,16,2 Timothy,2,3
3178,John 6:66,4,John,6,66
5987,Galatians 4:1,9,Galatians,4,1
2033,Luke 6:31,3,Luke,6,31
4161,Acts 10:47,5,Acts,10,47
6796,Philemon 1:3,18,Philemon,1,3
5978,Galatians 3:21,9,Galatians,3,21
2001,Luke 5:38,3,Luke,5,38
3513,John 13:28,4,John,13,28
5616,1 Corinthians 15:43,7,1 Corinthians,15,43
1438,Mark 9:44,2,Mark,9,44
3176,John 6:64,4,John,6,64
3729,John 20:7,4,John,20,7
7453,1 John 3:19,23,1 John,3,19
704,Matthew 21:22,1,Matthew,21,22
1172,Mark 3:28,2,Mark,3,28
3242,John 8:6,4,John,8,6
3148,John 6:36,4,John,6,36
6138,Ephesians 4:11,10,Ephesians,4,11
1555,Mark 12:26,2,Mark,12,26
1980,Luke 5:17,3,Luke,5,17
6257,Philippians 2:11,11,Philippians,2,11
4105,Acts 9:34,5,Acts,9,34
121,Matthew 5:31,1,Matthew,5,31
6586,1 Timothy 2:15,15,1 Timothy,2,15
6834,Hebrews 2:2,19,Hebrews,2,2
2957,John 2:7,4,John,2,7
5125,Romans 13:4,6,Romans,13,4
7713,Revelation 9:17,27,Revelation,9,17
7686,Revelation 8:3,27,Revelation,8,3
1607,Mark 13:34,2,Mark,13,34
6202,Ephesians 6:10,10,Ephesians,6,10
2125,Luke 8:24,3,Luke,8,24
2582,Luke 18:38,3,Luke,18,38
3503,John 13:18,4,John,13,18
7789,Revelation 14:7,27,Revelation,14,7
2318,Luke 12:3,3,Luke,12,3
6686,2 Timothy 2:4,16,2 Timothy,2,4
6680,2 Timothy 1:16,16,2 Timothy,1,16
3848,Acts 2:44,5,Acts,2,44
6164,Ephesians 5:5,10,Ephesians,5,5
7243,1 Peter 1:14,21,1 Peter,1,14
7221,James 5:12,20,James,5,12
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
1807,Luke 1:58,3,Luke,1,58
4537,Acts 21:18,5,Acts,21,18
3780,Acts 1:2,5,Acts,1,2
2262,Luke 11:1,3,Luke,11,1
4654,Acts 25:3,5,Acts,25,3
879,Matthew 25:15,1,Matthew,25,15
1399,Mark 9:5,2,Mark,9,5
7669,Revelation 7:3,27,Revelation,7,3
1900,Luke 3:19,3,Luke,3,19
6340,Colossians 1:20,12,Colossians,1,20
7064,Hebrews 11:37,19,Hebrews,11,37
6986,Hebrews 9:26,19,Hebrews,9,26
2331,Luke 12:16,3,Luke,12,16
298,Matthew 10:25,1,Matthew,10,25
427,Matthew 13:32,1,Matthew,13,32
6284,Philippians 3:8,11,Philippians,3,8
4788,Romans 1:3,6,Romans,1,3
4872,Romans 3:26,6,Romans,3,26
4128,Acts 10:14,5,Acts,10,14
5488,1 Corinthians 11:33,7,1 Corinthians,11,33
3724,John 20:2,4,John,20,2
5033,Romans 9:23,6,Romans,9,23
1214,Mark 4:35,2,Mark,4,35
3482,John 12:47,4,John,12,47
4904,Romans 5:2,6,Romans,5,2
4088,Acts 9:17,5,Acts,9,17
3975,Acts 7:4,5,Acts,7,4
5152,Romans 14:17,6,Romans,14,17
7954,Revelation 22:18,27,Revelation,22,18
4535,Acts 21:16,5,Acts,21,16
333,Matthew 11:18,1,Matthew,11,18
6364,Colossians 2:15,12,Colossians,2,15
3425,John 11:47,4,John,11,47
2813,Luke 23:22,3,Luke,23,22
5286,1 Corinthians 3:21,7,1 Corinthians,3,21
7392,2 Peter 3:15,22,2 Peter,3,15
5879,2 Corinthians 12:2,8,2 Corinthians,12,2
7351,2 Peter 1:17,22,2 Peter,1,17
2805,Luke 23:14,3,Luke,23,14
7233,1 Peter 1:4,21,1 Peter,1,4
4789,Romans 1:4,6,Romans,1,4
7325,1 Peter 5:5,21,1 Peter,5,5
6695,2 Timothy 2:13,16,2 Timothy,2,13
740,Matthew 22:12,1,Matthew,22,12
1216,Mark 4:37,2,Mark,4,37
2244,Luke 10:25,3,Luke,10,25
377,Matthew 12:32,1,Matthew,12,32
2518,Luke 17:11,3,Luke,17,11
122,Matthew 5:32,1,Matthew,5,32
2378,Luke 13:4,3,Luke,13,4
7321,1 Peter 5:1,21,1 Peter,5,1
7598,Revelation 2:25,27,Revelation,2,25
962,Matthew 26:52,1,Matthew,26,52
439,Matthew 13:44,1,Matthew,13,44
1026,Matthew 27:41,1,Matthew,27,41
4407,Acts 17:29,5,Acts,17,29
3707,John 19:27,4,John,19,27
6886,Hebrews 5:1,19,Hebrews,5,1
832,Matthew 24:19,1,Matthew,24,19
4774,Acts 28:20,5,Acts,28,20
6810,Philemon 1:17,18,Philemon,1,17
304,Matthew 10:31,1,Matthew,10,31
1559,Mark 12:30,2,Mark,12,30
2148,Luke 8:47,3,Luke,8,47
1404,Mark 9:10,2,Mark,9,10
3731,John 20:9,4,John,20,9
6693,2 Timothy 2:11,16,2 Timothy,2,11
4993,Romans 8:22,6,Romans,8,22
5696,2 Corinthians 2:17,8,2 Corinthians,2,17
3303,John 9:8,4,John,9,8
7134,James 1:13,20,James,1,13
4838,Romans 2:21,6,Romans,2,21
6074,Ephesians 1:13,10,Ephesians,1,13
7456,1 John 3:22,23,1 John,3,22
1388,Mark 8:32,2,Mark,8,32
7133,James 1:12,20,James,1,12
3303,John 9:8,4,John,9,8
432,Matthew 13:37,1,Matthew,13,37
1988,Luke 5:25,3,Luke,5,25
31,Matthew 2:6,1,Matthew,2,6
5993,Galatians 4:7,9,Galatians,4,7
3085,John 5:20,4,John,5,20
7135,James 1:14,20,James,1,14
3194,John 7:11,4,John,7,11
823,Matthew 24:10,1,Matthew,24,10
1675,Mark 14:65,2,Mark,14,65
7150,James 2:2,20,James,2,2
4530,Acts 21:11,5,Acts,21,11
4368,Acts 16:30,5,Acts,16,30
4981,Romans 8:10,6,Romans,8,10
2705,Luke 21:23,3,Luke,21,23
5488,1 Corinthians 11:33,7,1 Corinthians,11,33
1134,Mark 2:18,2,Mark,2,18
2513,Luke 17:6,3,Luke,17,6
4239,Acts 13:22,5,Acts,13,22
1642,Mark 14:32,2,Mark,14,32
4430,Acts 18:18,5,Acts,18,18
3873,Acts 3:22,5,Acts,3,22
7632,Revelation 4:8,27,Revelation,4,8
1202,Mark 4:23,2,Mark,4,23
1629,Mark 14:19,2,Mark,14,19
2909,John 1:10,4,John,1,10
7733,Revelation 11:5,27,Revelation,11,5
6,Matthew 1:6,1,Matthew,1,6
2831,Luke 23:40,3,Luke,23,40
5664,2 Corinthians 1:9,8,2 Corinthians,1,9
568,Matthew 17:12,1,Matthew,17,12
4422,Acts 18:10,5,Acts,18,10
4891,Romans 4:14,6,Romans,4,14
4763,Acts 28:9,5,Acts,28,9
2649,Luke 20:14,3,Luke,20,14
4724,Acts 27:14,5,Acts,27,14
1985,Luke 5:22,3,Luke,5,22
5199,Romans 16:8,6,Romans,16,8
1587,Mark 13:14,2,Mark,13,14
5669,2 Corinthians 1:14,8,2 Corinthians,1,14
2190,Luke 9:33,3,Luke,9,33
1172,Mark 3:28,2,Mark,3,28
4221,Acts 13:4,5,Acts,13,4
3579,John 15:25,4,John,15,25
7071,Hebrews 12:4,19,Hebrews,12,4
1286,Mark 6:23,2,Mark,6,23
6709,2 Timothy 3:1,16,2 Timothy,3,1
585,Matthew 18:2,1,Matthew,18,2
4418,Acts 18:6,5,Acts,18,6
1750,Luke 1:1,3,Luke,1,1
7747,Revelation 11:19,27,Revelation,11,19
7165,James 2:17,20,James,2,17
3968,Acts 6:12,5,Acts,6,12
1735,Mark 16:6,2,Mark,16,6
5384,1 Corinthians 8:2,7,1 Corinthians,8,2
3540,John 14:17,4,John,14,17
6334,Colossians 1:14,12,Colossians,1,14
592,Matthew 18:9,1,Matthew,18,9
7079,Hebrews 12:12,19,Hebrews,12,12
7333,1 Peter 5:13,21,1 Peter,5,13
6321,Colossians 1:1,12,Colossians,1,1
1933,Luke 4:14,3,Luke,4,14
3059,John 4:48,4,John,4,48
5163,Romans 15:5,6,Romans,15,5
6999,Hebrews 10:11,19,Hebrews,10,11
978,Matthew 26:68,1,Matthew,26,68
3730,John 20:8,4,John,20,8
2061,Luke 7:10,3,Luke,7,10
6154,Ephesians 4:27,10,Ephesians,4,27
7039,Hebrews 11:12,19,Hebrews,11,12
1544,Mark 12:15,2,Mark,12,15
3240,John 8:4,4,John,8,4
5237,1 Corinthians 1:19,7,1 Corinthians,1,19
2079,Luke 7:28,3,Luke,7,28
950,Matthew 26:40,1,Matthew,26,40
1302,Mark 6:39,2,Mark,6,39
5953,Galatians 2:17,9,Galatians,2,17
6350,Colossians 2:1,12,Colossians,2,1
3269,John 8:33,4,John,8,33
5646,1 Corinthians 16:15,7,1 Corinthians,16,15
4098,Acts 9:27,5,Acts,9,27
388,Matthew 12:43,1,Matthew,12,43
620,Matthew 19:2,1,Matthew,19,2
7427,1 John 2:22,23,1 John,2,22
6202,Ephesians 6:10,10,Ephesians,6,10
7701,Revelation 9:5,27,Revelation,9,5
4844,Romans 2:27,6,Romans,2,27
5548,1 Corinthians 14:15,7,1 Corinthians,14,15
7418,1 John 2:13,23,1 John,2,13
4007,Acts 7:36,5,Acts,7,36
754,Matthew 22:26,1,Matthew,22,26
1948,Luke 4:29,3,Luke,4,29
4429,Acts 18:17,5,Acts,18,17
1732,Mark 16:3,2,Mark,16,3
1122,Mark 2:6,2,Mark,2,6
6084,Ephesians 1:23,10,Ephesians,1,23
5647,1 Corinthians 16:16,7,1 Corinthians,16,16
53,Matthew 3:5,1,Matthew,3,5
2241,Luke 10:22,3,Luke,10,22
2954,John 2:4,4,John,2,4
1833,Luke 2:4,3,Luke,2,4
3111,John 5:46,4,John,5,46
1583,Mark 13:10,2,Mark,13,10
6471,1 Thessalonians 4:13,13,1 Thessalonians,4,13
6170,Ephesians 5:11,10,Ephesians,5,11
7849,Revelation 17:18,27,Revelation,17,18
1290,Mark 6:27,2,Mark,6,27
4143,Acts 10:29,5,Acts,10,29
1302,Mark 6:39,2,Mark,6,39
2531,Luke 17:24,3,Luke,17,24
4249,Acts 13:32,5,Acts,13,32
2703,Luke 21:21,3,Luke,21,21
129,Matthew 5:39,1,Matthew,5,39
5128,Romans 13:7,6,Romans,13,7
7370,2 Peter 2:15,22,2 Peter,2,15
21,Matthew 1:21,1,Matthew,1,21
2123,Luke 8:22,3,Luke,8,22
3418,John 11:40,4,John,11,40
1772,Luke 1:23,3,Luke,1,23
2566,Luke 18:22,3,Luke,18,22
7282,1 Peter 3:3,21,1 Peter,3,3
2593,Luke 19:6,3,Luke,19,6
6645,1 Timothy 6:2,15,1 Timothy,6,2
6129,Ephesians 4:2,10,Ephesians,4,2
83,Matthew 4:18,1,Matthew,4,18
2628,Luke 19:41,3,Luke,19,41
5657,2 Corinthians 1:2,8,2 Corinthians,1,2
4291,Acts 14:22,5,Acts,14,22
1087,Mark 1:16,2,Mark,1,16
228,Matthew 8:27,1,Matthew,8,27
5866,2 Corinthians 11:22,8,2 Corinthians,11,22
1562,Mark 12:33,2,Mark,12,33
221,Matthew 8:20,1,Matthew,8,20
5510,1 Corinthians 12:21,7,1 Corinthians,12,21
5306,1 Corinthians 4:18,7,1 Corinthians,4,18
4426,Acts 18:14,5,Acts,18,14
543,Matthew 16:15,1,Matthew,16,15
1231,Mark 5:11,2,Mark,5,11
2369,Luke 12:54,3,Luke,12,54
4676,Acts 25:25,5,Acts,25,25
6617,1 Timothy 4:15,15,1 Timothy,4,15
6397,Colossians 3:25,12,Colossians,3,25
1072,Mark 1:1,2,Mark,1,1
3572,John 15:18,4,John,15,18
4502,Acts 20:21,5,Acts,20,21
1823,Luke 1:74,3,Luke,1,74
