BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse,,,VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
166,Matthew 6:28,1,Matthew,6,28,,,126,Matthew 5:36,1,Matthew,5,36
524,Matthew 15:35,1,Matthew,15,35,,,865,Matthew 25:1,1,Matthew,25,1
228,Matthew 8:27,1,Matthew,8,27,,,906,Matthew 25:42,1,Matthew,25,42
185,Matthew 7:13,1,Matthew,7,13,,,40,Matthew 2:15,1,Matthew,2,15
1006,Matthew 27:21,1,Matthew,27,21,,,162,Matthew 6:24,1,Matthew,6,24
40,Matthew 2:15,1,Matthew,2,15,,,453,Matthew 13:58,1,Matthew,13,58
1070,Matthew 28:19,1,Matthew,28,19,,,821,Matthew 24:8,1,Matthew,24,8
551,Matthew 16:23,1,Matthew,16,23,,,1027,Matthew 27:42,1,Matthew,27,42
560,Matthew 17:4,1,Matthew,17,4,,,1042,Matthew 27:57,1,Matthew,27,57
465,Matthew 14:12,1,Matthew,14,12,,,81,Matthew 4:16,1,Matthew,4,16
28,Matthew 2:3,1,Matthew,2,3,,,111,Matthew 5:21,1,Matthew,5,21
229,Matthew 8:28,1,Matthew,8,28,,,990,Matthew 27:5,1,Matthew,27,5
771,Matthew 22:43,1,Matthew,22,43,,,659,Matthew 20:11,1,Matthew,20,11
650,Matthew 20:2,1,Matthew,20,2,,,609,Matthew 18:26,1,Matthew,18,26
89,Matthew 4:24,1,Matthew,4,24,,,161,Matthew 6:23,1,Matthew,6,23
20,Matthew 1:20,1,Matthew,1,20,,,575,Matthew 17:19,1,Matthew,17,19
893,Matthew 25:29,1,Matthew,25,29,,,428,Matthew 13:33,1,Matthew,13,33
554,Matthew 16:26,1,Matthew,16,26,,,252,Matthew 9:17,1,Matthew,9,17
458,Matthew 14:5,1,Matthew,14,5,,,108,Matthew 5:18,1,Matthew,5,18
37,Matthew 2:12,1,Matthew,2,12,,,256,Matthew 9:21,1,Matthew,9,21
79,Matthew 4:14,1,Matthew,4,14,,,739,Matthew 22:11,1,Matthew,22,11
1069,Matthew 28:18,1,Matthew,28,18,,,330,Matthew 11:15,1,Matthew,11,15
960,Matthew 26:50,1,Matthew,26,50,,,455,Matthew 14:2,1,Matthew,14,2
153,Matthew 6:15,1,Matthew,6,15,,,913,Matthew 26:3,1,Matthew,26,3
938,Matthew 26:28,1,Matthew,26,28,,,417,Matthew 13:22,1,Matthew,13,22
975,Matthew 26:65,1,Matthew,26,65,,,763,Matthew 22:35,1,Matthew,22,35
790,Matthew 23:16,1,Matthew,23,16,,,443,Matthew 13:48,1,Matthew,13,48
750,Matthew 22:22,1,Matthew,22,22,,,108,Matthew 5:18,1,Matthew,5,18
778,Matthew 23:4,1,Matthew,23,4,,,832,Matthew 24:19,1,Matthew,24,19
339,Matthew 11:24,1,Matthew,11,24,,,879,Matthew 25:15,1,Matthew,25,15
70,Matthew 4:5,1,Matthew,4,5,,,954,Matthew 26:44,1,Matthew,26,44
284,Matthew 10:11,1,Matthew,10,11,,,557,Matthew 17:1,1,Matthew,17,1
119,Matthew 5:29,1,Matthew,5,29,,,716,Matthew 21:34,1,Matthew,21,34
534,Matthew 16:6,1,Matthew,16,6,,,867,Matthew 25:3,1,Matthew,25,3
535,Matthew 16:7,1,Matthew,16,7,,,612,Matthew 18:29,1,Matthew,18,29
389,Matthew 12:44,1,Matthew,12,44,,,1069,Matthew 28:18,1,Matthew,28,18
1018,Matthew 27:33,1,Matthew,27,33,,,866,Matthew 25:2,1,Matthew,25,2
227,Matthew 8:26,1,Matthew,8,26,,,415,Matthew 13:20,1,Matthew,13,20
1001,Matthew 27:16,1,Matthew,27,16,,,760,Matthew 22:32,1,Matthew,22,32
617,Matthew 18:34,1,Matthew,18,34,,,345,Matthew 11:30,1,Matthew,11,30
458,Matthew 14:5,1,Matthew,14,5,,,484,Matthew 14:31,1,Matthew,14,31
793,Matthew 23:19,1,Matthew,23,19,,,668,Matthew 20:20,1,Matthew,20,20
1027,Matthew 27:42,1,Matthew,27,42,,,497,Matthew 15:8,1,Matthew,15,8
490,Matthew 15:1,1,Matthew,15,1,,,299,Matthew 10:26,1,Matthew,10,26
1071,Matthew 28:20,1,Matthew,28,20,,,1068,Matthew 28:17,1,Matthew,28,17
410,Matthew 13:15,1,Matthew,13,15,,,14,Matthew 1:14,1,Matthew,1,14
924,Matthew 26:14,1,Matthew,26,14,,,505,Matthew 15:16,1,Matthew,15,16
219,Matthew 8:18,1,Matthew,8,18,,,446,Matthew 13:51,1,Matthew,13,51
328,Matthew 11:13,1,Matthew,11,13,,,327,Matthew 11:12,1,Matthew,11,12
610,Matthew 18:27,1,Matthew,18,27,,,697,Matthew 21:15,1,Matthew,21,15
818,Matthew 24:5,1,Matthew,24,5,,,469,Matthew 14:16,1,Matthew,14,16
1062,Matthew 28:11,1,Matthew,28,11,,,389,Matthew 12:44,1,Matthew,12,44
799,Matthew 23:25,1,Matthew,23,25,,,235,Matthew 8:34,1,Matthew,8,34
659,Matthew 20:11,1,Matthew,20,11,,,1046,Matthew 27:61,1,Matthew,27,61
622,Matthew 19:4,1,Matthew,19,4,,,205,Matthew 8:4,1,Matthew,8,4
32,Matthew 2:7,1,Matthew,2,7,,,808,Matthew 23:34,1,Matthew,23,34
269,Matthew 9:34,1,Matthew,9,34,,,598,Matthew 18:15,1,Matthew,18,15
295,Matthew 10:22,1,Matthew,10,22,,,298,Matthew 10:25,1,Matthew,10,25
85,Matthew 4:20,1,Matthew,4,20,,,401,Matthew 13:6,1,Matthew,13,6
189,Matthew 7:17,1,Matthew,7,17,,,651,Matthew 20:3,1,Matthew,20,3
335,Matthew 11:20,1,Matthew,11,20,,,697,Matthew 21:15,1,Matthew,21,15
533,Matthew 16:5,1,Matthew,16,5,,,433,Matthew 13:38,1,Matthew,13,38
594,Matthew 18:11,1,Matthew,18,11,,,847,Matthew 24:34,1,Matthew,24,34
152,Matthew 6:14,1,Matthew,6,14,,,796,Matthew 23:22,1,Matthew,23,22
369,Matthew 12:24,1,Matthew,12,24,,,711,Matthew 21:29,1,Matthew,21,29
665,Matthew 20:17,1,Matthew,20,17,,,239,Matthew 9:4,1,Matthew,9,4
883,Matthew 25:19,1,Matthew,25,19,,,241,Matthew 9:6,1,Matthew,9,6
347,Matthew 12:2,1,Matthew,12,2,,,252,Matthew 9:17,1,Matthew,9,17
330,Matthew 11:15,1,Matthew,11,15,,,402,Matthew 13:7,1,Matthew,13,7
189,Matthew 7:17,1,Matthew,7,17,,,48,Matthew 2:23,1,Matthew,2,23
265,Matthew 9:30,1,Matthew,9,30,,,58,Matthew 3:10,1,Matthew,3,10
320,Matthew 11:5,1,Matthew,11,5,,,418,Matthew 13:23,1,Matthew,13,23
38,Matthew 2:13,1,Matthew,2,13,,,819,Matthew 24:6,1,Matthew,24,6
232,Matthew 8:31,1,Matthew,8,31,,,668,Matthew 20:20,1,Matthew,20,20
82,Matthew 4:17,1,Matthew,4,17,,,336,Matthew 11:21,1,Matthew,11,21
995,Matthew 27:10,1,Matthew,27,10,,,498,Matthew 15:9,1,Matthew,15,9
503,Matthew 15:14,1,Matthew,15,14,,,250,Matthew 9:15,1,Matthew,9,15
52,Matthew 3:4,1,Matthew,3,4,,,1012,Matthew 27:27,1,Matthew,27,27
13,Matthew 1:13,1,Matthew,1,13,,,570,Matthew 17:14,1,Matthew,17,14
226,Matthew 8:25,1,Matthew,8,25,,,165,Matthew 6:27,1,Matthew,6,27
175,Matthew 7:3,1,Matthew,7,3,,,651,Matthew 20:3,1,Matthew,20,3
861,Matthew 24:48,1,Matthew,24,48,,,707,Matthew 21:25,1,Matthew,21,25
652,Matthew 20:4,1,Matthew,20,4,,,1044,Matthew 27:59,1,Matthew,27,59
84,Matthew 4:19,1,Matthew,4,19,,,649,Matthew 20:1,1,Matthew,20,1
618,Matthew 18:35,1,Matthew,18,35,,,80,Matthew 4:15,1,Matthew,4,15
271,Matthew 9:36,1,Matthew,9,36,,,828,Matthew 24:15,1,Matthew,24,15
267,Matthew 9:32,1,Matthew,9,32,,,1058,Matthew 28:7,1,Matthew,28,7
782,Matthew 23:8,1,Matthew,23,8,,,632,Matthew 19:14,1,Matthew,19,14
44,Matthew 2:19,1,Matthew,2,19,,,899,Matthew 25:35,1,Matthew,25,35
84,Matthew 4:19,1,Matthew,4,19,,,453,Matthew 13:58,1,Matthew,13,58
672,Matthew 20:24,1,Matthew,20,24,,,710,Matthew 21:28,1,Matthew,21,28
72,Matthew 4:7,1,Matthew,4,7,,,975,Matthew 26:65,1,Matthew,26,65
802,Matthew 23:28,1,Matthew,23,28,,,462,Matthew 14:9,1,Matthew,14,9
813,Matthew 23:39,1,Matthew,23,39,,,533,Matthew 16:5,1,Matthew,16,5
51,Matthew 3:3,1,Matthew,3,3,,,99,Matthew 5:9,1,Matthew,5,9
325,Matthew 11:10,1,Matthew,11,10,,,708,Matthew 21:26,1,Matthew,21,26
390,Matthew 12:45,1,Matthew,12,45,,,948,Matthew 26:38,1,Matthew,26,38
127,Matthew 5:37,1,Matthew,5,37,,,222,Matthew 8:21,1,Matthew,8,21
987,Matthew 27:2,1,Matthew,27,2,,,676,Matthew 20:28,1,Matthew,20,28
620,Matthew 19:2,1,Matthew,19,2,,,280,Matthew 10:7,1,Matthew,10,7
715,Matthew 21:33,1,Matthew,21,33,,,878,Matthew 25:14,1,Matthew,25,14
240,Matthew 9:5,1,Matthew,9,5,,,427,Matthew 13:32,1,Matthew,13,32
166,Matthew 6:28,1,Matthew,6,28,,,244,Matthew 9:9,1,Matthew,9,9
826,Matthew 24:13,1,Matthew,24,13,,,287,Matthew 10:14,1,Matthew,10,14
763,Matthew 22:35,1,Matthew,22,35,,,275,Matthew 10:2,1,Matthew,10,2
1027,Matthew 27:42,1,Matthew,27,42,,,889,Matthew 25:25,1,Matthew,25,25
343,Matthew 11:28,1,Matthew,11,28,,,723,Matthew 21:41,1,Matthew,21,41
431,Matthew 13:36,1,Matthew,13,36,,,816,Matthew 24:3,1,Matthew,24,3
527,Matthew 15:38,1,Matthew,15,38,,,824,Matthew 24:11,1,Matthew,24,11
506,Matthew 15:17,1,Matthew,15,17,,,715,Matthew 21:33,1,Matthew,21,33
113,Matthew 5:23,1,Matthew,5,23,,,610,Matthew 18:27,1,Matthew,18,27
702,Matthew 21:20,1,Matthew,21,20,,,1020,Matthew 27:35,1,Matthew,27,35
1174,Mark 3:30,2,Mark,3,30,,,185,Matthew 7:13,1,Matthew,7,13
1196,Mark 4:17,2,Mark,4,17,,,402,Matthew 13:7,1,Matthew,13,7
1355,Mark 7:36,2,Mark,7,36,,,487,Matthew 14:34,1,Matthew,14,34
1561,Mark 12:32,2,Mark,12,32,,,490,Matthew 15:1,1,Matthew,15,1
1447,Mark 10:3,2,Mark,10,3,,,119,Matthew 5:29,1,Matthew,5,29
1478,Mark 10:34,2,Mark,10,34,,,101,Matthew 5:11,1,Matthew,5,11
1124,Mark 2:8,2,Mark,2,8,,,158,Matthew 6:20,1,Matthew,6,20
1328,Mark 7:9,2,Mark,7,9,,,930,Matthew 26:20,1,Matthew,26,20
1747,Mark 16:18,2,Mark,16,18,,,658,Matthew 20:10,1,Matthew,20,10
1319,Mark 6:56,2,Mark,6,56,,,112,Matthew 5:22,1,Matthew,5,22
1541,Mark 12:12,2,Mark,12,12,,,766,Matthew 22:38,1,Matthew,22,38
1581,Mark 13:8,2,Mark,13,8,,,652,Matthew 20:4,1,Matthew,20,4
1484,Mark 10:40,2,Mark,10,40,,,862,Matthew 24:49,1,Matthew,24,49
1451,Mark 10:7,2,Mark,10,7,,,804,Matthew 23:30,1,Matthew,23,30
1321,Mark 7:2,2,Mark,7,2,,,440,Matthew 13:45,1,Matthew,13,45
1403,Mark 9:9,2,Mark,9,9,,,150,Matthew 6:12,1,Matthew,6,12
1625,Mark 14:15,2,Mark,14,15,,,445,Matthew 13:50,1,Matthew,13,50
1646,Mark 14:36,2,Mark,14,36,,,227,Matthew 8:26,1,Matthew,8,26
1707,Mark 15:25,2,Mark,15,25,,,739,Matthew 22:11,1,Matthew,22,11
1144,Mark 2:28,2,Mark,2,28,,,987,Matthew 27:2,1,Matthew,27,2
1191,Mark 4:12,2,Mark,4,12,,,1064,Matthew 28:13,1,Matthew,28,13
1100,Mark 1:29,2,Mark,1,29,,,768,Matthew 22:40,1,Matthew,22,40
1507,Mark 11:11,2,Mark,11,11,,,624,Matthew 19:6,1,Matthew,19,6
1417,Mark 9:23,2,Mark,9,23,,,83,Matthew 4:18,1,Matthew,4,18
1399,Mark 9:5,2,Mark,9,5,,,7,Matthew 1:7,1,Matthew,1,7
1399,Mark 9:5,2,Mark,9,5,,,651,Matthew 20:3,1,Matthew,20,3
1118,Mark 2:2,2,Mark,2,2,,,1029,Matthew 27:44,1,Matthew,27,44
1188,Mark 4:9,2,Mark,4,9,,,592,Matthew 18:9,1,Matthew,18,9
1437,Mark 9:43,2,Mark,9,43,,,707,Matthew 21:25,1,Matthew,21,25
1235,Mark 5:15,2,Mark,5,15,,,720,Matthew 21:38,1,Matthew,21,38
1679,Mark 14:69,2,Mark,14,69,,,627,Matthew 19:9,1,Matthew,19,9
1615,Mark 14:5,2,Mark,14,5,,,370,Matthew 12:25,1,Matthew,12,25
1222,Mark 5:2,2,Mark,5,2,,,711,Matthew 21:29,1,Matthew,21,29
1748,Mark 16:19,2,Mark,16,19,,,476,Matthew 14:23,1,Matthew,14,23
1322,Mark 7:3,2,Mark,7,3,,,496,Matthew 15:7,1,Matthew,15,7
1145,Mark 3:1,2,Mark,3,1,,,501,Matthew 15:12,1,Matthew,15,12
1396,Mark 9:2,2,Mark,9,2,,,762,Matthew 22:34,1,Matthew,22,34
1247,Mark 5:27,2,Mark,5,27,,,926,Matthew 26:16,1,Matthew,26,16
1480,Mark 10:36,2,Mark,10,36,,,132,Matthew 5:42,1,Matthew,5,42
1285,Mark 6:22,2,Mark,6,22,,,838,Matthew 24:25,1,Matthew,24,25
1289,Mark 6:26,2,Mark,6,26,,,274,Matthew 10:1,1,Matthew,10,1
1634,Mark 14:24,2,Mark,14,24,,,653,Matthew 20:5,1,Matthew,20,5
1189,Mark 4:10,2,Mark,4,10,,,489,Matthew 14:36,1,Matthew,14,36
1287,Mark 6:24,2,Mark,6,24,,,504,Matthew 15:15,1,Matthew,15,15
1590,Mark 13:17,2,Mark,13,17,,,33,Matthew 2:8,1,Matthew,2,8
1397,Mark 9:3,2,Mark,9,3,,,427,Matthew 13:32,1,Matthew,13,32
1518,Mark 11:22,2,Mark,11,22,,,576,Matthew 17:20,1,Matthew,17,20
1336,Mark 7:17,2,Mark,7,17,,,254,Matthew 9:19,1,Matthew,9,19
1244,Mark 5:24,2,Mark,5,24,,,198,Matthew 7:26,1,Matthew,7,26
1590,Mark 13:17,2,Mark,13,17,,,982,Matthew 26:72,1,Matthew,26,72
1216,Mark 4:37,2,Mark,4,37,,,423,Matthew 13:28,1,Matthew,13,28
1121,Mark 2:5,2,Mark,2,5,,,314,Matthew 10:41,1,Matthew,10,41
1083,Mark 1:12,2,Mark,1,12,,,372,Matthew 12:27,1,Matthew,12,27
1740,Mark 16:11,2,Mark,16,11,,,522,Matthew 15:33,1,Matthew,15,33
1385,Mark 8:29,2,Mark,8,29,,,286,Matthew 10:13,1,Matthew,10,13
1386,Mark 8:30,2,Mark,8,30,,,102,Matthew 5:12,1,Matthew,5,12
1109,Mark 1:38,2,Mark,1,38,,,1042,Matthew 27:57,1,Matthew,27,57
1284,Mark 6:21,2,Mark,6,21,,,967,Matthew 26:57,1,Matthew,26,57
1670,Mark 14:60,2,Mark,14,60,,,39,Matthew 2:14,1,Matthew,2,14
1517,Mark 11:21,2,Mark,11,21,,,703,Matthew 21:21,1,Matthew,21,21
1739,Mark 16:10,2,Mark,16,10,,,479,Matthew 14:26,1,Matthew,14,26
1142,Mark 2:26,2,Mark,2,26,,,292,Matthew 10:19,1,Matthew,10,19
1719,Mark 15:37,2,Mark,15,37,,,101,Matthew 5:11,1,Matthew,5,11
1416,Mark 9:22,2,Mark,9,22,,,662,Matthew 20:14,1,Matthew,20,14
1592,Mark 13:19,2,Mark,13,19,,,795,Matthew 23:21,1,Matthew,23,21
1139,Mark 2:23,2,Mark,2,23,,,642,Matthew 19:24,1,Matthew,19,24
1139,Mark 2:23,2,Mark,2,23,,,695,Matthew 21:13,1,Matthew,21,13
1295,Mark 6:32,2,Mark,6,32,,,516,Matthew 15:27,1,Matthew,15,27
1500,Mark 11:4,2,Mark,11,4,,,950,Matthew 26:40,1,Matthew,26,40
1272,Mark 6:9,2,Mark,6,9,,,578,Matthew 17:22,1,Matthew,17,22
1612,Mark 14:2,2,Mark,14,2,,,39,Matthew 2:14,1,Matthew,2,14
1551,Mark 12:22,2,Mark,12,22,,,1038,Matthew 27:53,1,Matthew,27,53
1677,Mark 14:67,2,Mark,14,67,,,652,Matthew 20:4,1,Matthew,20,4
1471,Mark 10:27,2,Mark,10,27,,,703,Matthew 21:21,1,Matthew,21,21
1579,Mark 13:6,2,Mark,13,6,,,607,Matthew 18:24,1,Matthew,18,24
1256,Mark 5:36,2,Mark,5,36,,,759,Matthew 22:31,1,Matthew,22,31
1142,Mark 2:26,2,Mark,2,26,,,1047,Matthew 27:62,1,Matthew,27,62
1103,Mark 1:32,2,Mark,1,32,,,413,Matthew 13:18,1,Matthew,13,18
1434,Mark 9:40,2,Mark,9,40,,,557,Matthew 17:1,1,Matthew,17,1
1499,Mark 11:3,2,Mark,11,3,,,178,Matthew 7:6,1,Matthew,7,6
1605,Mark 13:32,2,Mark,13,32,,,622,Matthew 19:4,1,Matthew,19,4
1710,Mark 15:28,2,Mark,15,28,,,772,Matthew 22:44,1,Matthew,22,44
1321,Mark 7:2,2,Mark,7,2,,,1070,Matthew 28:19,1,Matthew,28,19
1387,Mark 8:31,2,Mark,8,31,,,291,Matthew 10:18,1,Matthew,10,18
1731,Mark 16:2,2,Mark,16,2,,,1070,Matthew 28:19,1,Matthew,28,19
1195,Mark 4:16,2,Mark,4,16,,,276,Matthew 10:3,1,Matthew,10,3
1501,Mark 11:5,2,Mark,11,5,,,141,Matthew 6:3,1,Matthew,6,3
1544,Mark 12:15,2,Mark,12,15,,,108,Matthew 5:18,1,Matthew,5,18
1226,Mark 5:6,2,Mark,5,6,,,533,Matthew 16:5,1,Matthew,16,5
1172,Mark 3:28,2,Mark,3,28,,,138,Matthew 5:48,1,Matthew,5,48
1412,Mark 9:18,2,Mark,9,18,,,580,Matthew 17:24,1,Matthew,17,24
1357,Mark 8:1,2,Mark,8,1,,,420,Matthew 13:25,1,Matthew,13,25
1536,Mark 12:7,2,Mark,12,7,,,25,Matthew 1:25,1,Matthew,1,25
1739,Mark 16:10,2,Mark,16,10,,,147,Matthew 6:9,1,Matthew,6,9
1117,Mark 2:1,2,Mark,2,1,,,231,Matthew 8:30,1,Matthew,8,30
1121,Mark 2:5,2,Mark,2,5,,,400,Matthew 13:5,1,Matthew,13,5
1191,Mark 4:12,2,Mark,4,12,,,756,Matthew 22:28,1,Matthew,22,28
1076,Mark 1:5,2,Mark,1,5,,,999,Matthew 27:14,1,Matthew,27,14
1140,Mark 2:24,2,Mark,2,24,,,982,Matthew 26:72,1,Matthew,26,72
1572,Mark 12:43,2,Mark,12,43,,,431,Matthew 13:36,1,Matthew,13,36
1556,Mark 12:27,2,Mark,12,27,,,357,Matthew 12:12,1,Matthew,12,12
1581,Mark 13:8,2,Mark,13,8,,,354,Matthew 12:9,1,Matthew,12,9
1411,Mark 9:17,2,Mark,9,17,,,502,Matthew 15:13,1,Matthew,15,13
1380,Mark 8:24,2,Mark,8,24,,,588,Matthew 18:5,1,Matthew,18,5
1105,Mark 1:34,2,Mark,1,34,,,187,Matthew 7:15,1,Matthew,7,15
1128,Mark 2:12,2,Mark,2,12,,,1018,Matthew 27:33,1,Matthew,27,33
1220,Mark 4:41,2,Mark,4,41,,,128,Matthew 5:38,1,Matthew,5,38
1501,Mark 11:5,2,Mark,11,5,,,517,Matthew 15:28,1,Matthew,15,28
1322,Mark 7:3,2,Mark,7,3,,,298,Matthew 10:25,1,Matthew,10,25
1168,Mark 3:24,2,Mark,3,24,,,334,Matthew 11:19,1,Matthew,11,19
1523,Mark 11:27,2,Mark,11,27,,,436,Matthew 13:41,1,Matthew,13,41
1609,Mark 13:36,2,Mark,13,36,,,85,Matthew 4:20,1,Matthew,4,20
1716,Mark 15:34,2,Mark,15,34,,,427,Matthew 13:32,1,Matthew,13,32
1073,Mark 1:2,2,Mark,1,2,,,890,Matthew 25:26,1,Matthew,25,26
1352,Mark 7:33,2,Mark,7,33,,,836,Matthew 24:23,1,Matthew,24,23
1281,Mark 6:18,2,Mark,6,18,,,650,Matthew 20:2,1,Matthew,20,2
1533,Mark 12:4,2,Mark,12,4,,,579,Matthew 17:23,1,Matthew,17,23
1282,Mark 6:19,2,Mark,6,19,,,223,Matthew 8:22,1,Matthew,8,22
1588,Mark 13:15,2,Mark,13,15,,,228,Matthew 8:27,1,Matthew,8,27
1639,Mark 14:29,2,Mark,14,29,,,762,Matthew 22:34,1,Matthew,22,34
1702,Mark 15:20,2,Mark,15,20,,,916,Matthew 26:6,1,Matthew,26,6
1110,Mark 1:39,2,Mark,1,39,,,351,Matthew 12:6,1,Matthew,12,6
1652,Mark 14:42,2,Mark,14,42,,,426,Matthew 13:31,1,Matthew,13,31
1390,Mark 8:34,2,Mark,8,34,,,823,Matthew 24:10,1,Matthew,24,10
1087,Mark 1:16,2,Mark,1,16,,,1061,Matthew 28:10,1,Matthew,28,10
1165,Mark 3:21,2,Mark,3,21,,,918,Matthew 26:8,1,Matthew,26,8
1627,Mark 14:17,2,Mark,14,17,,,236,Matthew 9:1,1,Matthew,9,1
1549,Mark 12:20,2,Mark,12,20,,,470,Matthew 14:17,1,Matthew,14,17
1590,Mark 13:17,2,Mark,13,17,,,663,Matthew 20:15,1,Matthew,20,15
1597,Mark 13:24,2,Mark,13,24,,,1045,Matthew 27:60,1,Matthew,27,60
1274,Mark 6:11,2,Mark,6,11,,,1008,Matthew 27:23,1,Matthew,27,23
1276,Mark 6:13,2,Mark,6,13,,,504,Matthew 15:15,1,Matthew,15,15
1701,Mark 15:19,2,Mark,15,19,,,1047,Matthew 27:62,1,Matthew,27,62
1716,Mark 15:34,2,Mark,15,34,,,442,Matthew 13:47,1,Matthew,13,47
1697,Mark 15:15,2,Mark,15,15,,,489,Matthew 14:36,1,Matthew,14,36
1229,Mark 5:9,2,Mark,5,9,,,607,Matthew 18:24,1,Matthew,18,24
1264,Mark 6:1,2,Mark,6,1,,,437,Matthew 13:42,1,Matthew,13,42
1272,Mark 6:9,2,Mark,6,9,,,463,Matthew 14:10,1,Matthew,14,10
1422,Mark 9:28,2,Mark,9,28,,,408,Matthew 13:13,1,Matthew,13,13
1594,Mark 13:21,2,Mark,13,21,,,308,Matthew 10:35,1,Matthew,10,35
1630,Mark 14:20,2,Mark,14,20,,,167,Matthew 6:29,1,Matthew,6,29
1485,Mark 10:41,2,Mark,10,41,,,146,Matthew 6:8,1,Matthew,6,8
1547,Mark 12:18,2,Mark,12,18,,,966,Matthew 26:56,1,Matthew,26,56
1718,Mark 15:36,2,Mark,15,36,,,175,Matthew 7:3,1,Matthew,7,3
1372,Mark 8:16,2,Mark,8,16,,,616,Matthew 18:33,1,Matthew,18,33
1708,Mark 15:26,2,Mark,15,26,,,365,Matthew 12:20,1,Matthew,12,20
1352,Mark 7:33,2,Mark,7,33,,,1056,Matthew 28:5,1,Matthew,28,5
1466,Mark 10:22,2,Mark,10,22,,,1059,Matthew 28:8,1,Matthew,28,8
1345,Mark 7:26,2,Mark,7,26,,,221,Matthew 8:20,1,Matthew,8,20
1382,Mark 8:26,2,Mark,8,26,,,322,Matthew 11:7,1,Matthew,11,7
1511,Mark 11:15,2,Mark,11,15,,,162,Matthew 6:24,1,Matthew,6,24
1496,Mark 10:52,2,Mark,10,52,,,161,Matthew 6:23,1,Matthew,6,23
1380,Mark 8:24,2,Mark,8,24,,,413,Matthew 13:18,1,Matthew,13,18
1448,Mark 10:4,2,Mark,10,4,,,382,Matthew 12:37,1,Matthew,12,37
1170,Mark 3:26,2,Mark,3,26,,,586,Matthew 18:3,1,Matthew,18,3
1193,Mark 4:14,2,Mark,4,14,,,600,Matthew 18:17,1,Matthew,18,17
1088,Mark 1:17,2,Mark,1,17,,,665,Matthew 20:17,1,Matthew,20,17
1353,Mark 7:34,2,Mark,7,34,,,880,Matthew 25:16,1,Matthew,25,16
1656,Mark 14:46,2,Mark,14,46,,,441,Matthew 13:46,1,Matthew,13,46
1420,Mark 9:26,2,Mark,9,26,,,837,Matthew 24:24,1,Matthew,24,24
1129,Mark 2:13,2,Mark,2,13,,,918,Matthew 26:8,1,Matthew,26,8
1278,Mark 6:15,2,Mark,6,15,,,244,Matthew 9:9,1,Matthew,9,9
1726,Mark 15:44,2,Mark,15,44,,,1063,Matthew 28:12,1,Matthew,28,12
1733,Mark 16:4,2,Mark,16,4,,,512,Matthew 15:23,1,Matthew,15,23
1378,Mark 8:22,2,Mark,8,22,,,882,Matthew 25:18,1,Matthew,25,18
1265,Mark 6:2,2,Mark,6,2,,,583,Matthew 17:27,1,Matthew,17,27
1345,Mark 7:26,2,Mark,7,26,,,655,Matthew 20:7,1,Matthew,20,7
1586,Mark 13:13,2,Mark,13,13,,,382,Matthew 12:37,1,Matthew,12,37
1427,Mark 9:33,2,Mark,9,33,,,261,Matthew 9:26,1,Matthew,9,26
1146,Mark 3:2,2,Mark,3,2,,,406,Matthew 13:11,1,Matthew,13,11
1501,Mark 11:5,2,Mark,11,5,,,323,Matthew 11:8,1,Matthew,11,8
1245,Mark 5:25,2,Mark,5,25,,,376,Matthew 12:31,1,Matthew,12,31
1162,Mark 3:18,2,Mark,3,18,,,41,Matthew 2:16,1,Matthew,2,16
1186,Mark 4:7,2,Mark,4,7,,,523,Matthew 15:34,1,Matthew,15,34
1265,Mark 6:2,2,Mark,6,2,,,44,Matthew 2:19,1,Matthew,2,19
1412,Mark 9:18,2,Mark,9,18,,,206,Matthew 8:5,1,Matthew,8,5
1528,Mark 11:32,2,Mark,11,32,,,350,Matthew 12:5,1,Matthew,12,5
1738,Mark 16:9,2,Mark,16,9,,,936,Matthew 26:26,1,Matthew,26,26
1202,Mark 4:23,2,Mark,4,23,,,534,Matthew 16:6,1,Matthew,16,6
1729,Mark 15:47,2,Mark,15,47,,,846,Matthew 24:33,1,Matthew,24,33
1731,Mark 16:2,2,Mark,16,2,,,947,Matthew 26:37,1,Matthew,26,37
1155,Mark 3:11,2,Mark,3,11,,,300,Matthew 10:27,1,Matthew,10,27
1485,Mark 10:41,2,Mark,10,41,,,39,Matthew 2:14,1,Matthew,2,14
1731,Mark 16:2,2,Mark,16,2,,,267,Matthew 9:32,1,Matthew,9,32
1115,Mark 1:44,2,Mark,1,44,,,777,Matthew 23:3,1,Matthew,23,3
1580,Mark 13:7,2,Mark,13,7,,,75,Matthew 4:10,1,Matthew,4,10
1421,Mark 9:27,2,Mark,9,27,,,1039,Matthew 27:54,1,Matthew,27,54
1130,Mark 2:14,2,Mark,2,14,,,760,Matthew 22:32,1,Matthew,22,32
1530,Mark 12:1,2,Mark,12,1,,,757,Matthew 22:29,1,Matthew,22,29
1150,Mark 3:6,2,Mark,3,6,,,183,Matthew 7:11,1,Matthew,7,11
1717,Mark 15:35,2,Mark,15,35,,,779,Matthew 23:5,1,Matthew,23,5
1096,Mark 1:25,2,Mark,1,25,,,576,Matthew 17:20,1,Matthew,17,20
1698,Mark 15:16,2,Mark,15,16,,,522,Matthew 15:33,1,Matthew,15,33
