VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
6468,1 Thessalonians 4:10,13,1 Thessalonians,4,10
5464,1 Corinthians 11:9,7,1 Corinthians,11,9
6742,2 Timothy 4:17,16,2 Timothy,4,17
6230,Philippians 1:14,11,Philippians,1,14
6902,Hebrews 6:3,19,Hebrews,6,3
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
1782,Luke 1:33,3,Luke,1,33
1335,Mark 7:16,2,Mark,7,16
529,Matthew 16:1,1,Matthew,16,1
2282,Luke 11:21,3,Luke,11,21
724,Matthew 21:42,1,Matthew,21,42
6888,Hebrews 5:3,19,Hebrews,5,3
5313,1 Corinthians 5:4,7,1 Corinthians,5,4
4756,Acts 28:2,5,Acts,28,2
2932,John 1:33,4,John,1,33
884,Matthew 25:20,1,Matthew,25,20
4934,Romans 6:11,6,Romans,6,11
494,Matthew 15:5,1,Matthew,15,5
3521,John 13:36,4,John,13,36
72,Matthew 4:7,1,Matthew,4,7
2336,Luke 12:21,3,Luke,12,21
3718,John 19:38,4,John,19,38
6558,1 Timothy 1:7,15,1 Timothy,1,7
3106,John 5:41,4,John,5,41
858,Matthew 24:45,1,Matthew,24,45
3090,John 5:25,4,John,5,25
1571,Mark 12:42,2,Mark,12,42
2098,Luke 7:47,3,Luke,7,47
5335,1 Corinthians 6:13,7,1 Corinthians,6,13
2256,Luke 10:37,3,Luke,10,37
5555,1 Corinthians 14:22,7,1 Corinthians,14,22
2230,Luke 10:11,3,Luke,10,11
3754,John 21:1,4,John,21,1
4726,Acts 27:16,5,Acts,27,16
2341,Luke 12:26,3,Luke,12,26
4185,Acts 11:23,5,Acts,11,23
7688,Revelation 8:5,27,Revelation,8,5
2326,Luke 12:11,3,Luke,12,11
2393,Luke 13:19,3,Luke,13,19
6960,Hebrews 8:13,19,Hebrews,8,13
3789,Acts 1:11,5,Acts,1,11
711,Matthew 21:29,1,Matthew,21,29
5617,1 Corinthians 15:44,7,1 Corinthians,15,44
3468,John 12:33,4,John,12,33
4996,Romans 8:25,6,Romans,8,25
846,Matthew 24:33,1,Matthew,24,33
6755,Titus 1:8,17,Titus,1,8
3007,John 3:32,4,John,3,32
1857,Luke 2:28,3,Luke,2,28
2780,Luke 22:60,3,Luke,22,60
3403,John 11:25,4,John,11,25
3558,John 15:4,4,John,15,4
373,Matthew 12:28,1,Matthew,12,28
2760,Luke 22:40,3,Luke,22,40
5655,1 Corinthians 16:24,7,1 Corinthians,16,24
6484,1 Thessalonians 5:8,13,1 Thessalonians,5,8
3830,Acts 2:26,5,Acts,2,26
7529,Jude 1:1,26,Jude,1,1
2652,Luke 20:17,3,Luke,20,17
7443,1 John 3:9,23,1 John,3,9
7443,1 John 3:9,23,1 John,3,9
962,Matthew 26:52,1,Matthew,26,52
1605,Mark 13:32,2,Mark,13,32
5220,1 Corinthians 1:2,7,1 Corinthians,1,2
795,Matthew 23:21,1,Matthew,23,21
1692,Mark 15:10,2,Mark,15,10
2495,Luke 16:19,3,Luke,16,19
605,Matthew 18:22,1,Matthew,18,22
6702,2 Timothy 2:20,16,2 Timothy,2,20
7463,1 John 4:5,23,1 John,4,5
5358,1 Corinthians 7:16,7,1 Corinthians,7,16
2594,Luke 19:7,3,Luke,19,7
5695,2 Corinthians 2:16,8,2 Corinthians,2,16
1739,Mark 16:10,2,Mark,16,10
2969,John 2:19,4,John,2,19
7927,Revelation 21:18,27,Revelation,21,18
1037,Matthew 27:52,1,Matthew,27,52
100,Matthew 5:10,1,Matthew,5,10
5984,Galatians 3:27,9,Galatians,3,27
1705,Mark 15:23,2,Mark,15,23
268,Matthew 9:33,1,Matthew,9,33
5901,2 Corinthians 13:3,8,2 Corinthians,13,3
3565,John 15:11,4,John,15,11
2532,Luke 17:25,3,Luke,17,25
829,Matthew 24:16,1,Matthew,24,16
5472,1 Corinthians 11:17,7,1 Corinthians,11,17
5427,1 Corinthians 10:5,7,1 Corinthians,10,5
3294,John 8:58,4,John,8,58
3539,John 14:16,4,John,14,16
6108,Ephesians 3:2,10,Ephesians,3,2
646,Matthew 19:28,1,Matthew,19,28
5401,1 Corinthians 9:6,7,1 Corinthians,9,6
4563,Acts 22:4,5,Acts,22,4
5628,1 Corinthians 15:55,7,1 Corinthians,15,55
1357,Mark 8:1,2,Mark,8,1
15,Matthew 1:15,1,Matthew,1,15
5104,Romans 12:4,6,Romans,12,4
5819,2 Corinthians 9:8,8,2 Corinthians,9,8
1613,Mark 14:3,2,Mark,14,3
5584,1 Corinthians 15:11,7,1 Corinthians,15,11
7038,Hebrews 11:11,19,Hebrews,11,11
1130,Mark 2:14,2,Mark,2,14
3158,John 6:46,4,John,6,46
540,Matthew 16:12,1,Matthew,16,12
5886,2 Corinthians 12:9,8,2 Corinthians,12,9
3105,John 5:40,4,John,5,40
1919,Luke 3:38,3,Luke,3,38
3781,Acts 1:3,5,Acts,1,3
3386,John 11:8,4,John,11,8
7829,Revelation 16:19,27,Revelation,16,19
626,Matthew 19:8,1,Matthew,19,8
2348,Luke 12:33,3,Luke,12,33
5362,1 Corinthians 7:20,7,1 Corinthians,7,20
2950,John 1:51,4,John,1,51
7328,1 Peter 5:8,21,1 Peter,5,8
6927,Hebrews 7:8,19,Hebrews,7,8
4154,Acts 10:40,5,Acts,10,40
2487,Luke 16:11,3,Luke,16,11
3550,John 14:27,4,John,14,27
2888,Luke 24:41,3,Luke,24,41
4844,Romans 2:27,6,Romans,2,27
915,Matthew 26:5,1,Matthew,26,5
6823,Hebrews 1:5,19,Hebrews,1,5
1168,Mark 3:24,2,Mark,3,24
5104,Romans 12:4,6,Romans,12,4
117,Matthew 5:27,1,Matthew,5,27
5784,2 Corinthians 7:13,8,2 Corinthians,7,13
4466,Acts 19:26,5,Acts,19,26
2475,Luke 15:31,3,Luke,15,31
2444,Luke 14:35,3,Luke,14,35
6163,Ephesians 5:4,10,Ephesians,5,4
6031,Galatians 5:14,9,Galatians,5,14
7574,Revelation 2:1,27,Revelation,2,1
5532,1 Corinthians 13:12,7,1 Corinthians,13,12
6601,1 Timothy 3:15,15,1 Timothy,3,15
3605,John 16:24,4,John,16,24
354,Matthew 12:9,1,Matthew,12,9
1260,Mark 5:40,2,Mark,5,40
4839,Romans 2:22,6,Romans,2,22
5149,Romans 14:14,6,Romans,14,14
6674,2 Timothy 1:10,16,2 Timothy,1,10
2654,Luke 20:19,3,Luke,20,19
1128,Mark 2:12,2,Mark,2,12
5442,1 Corinthians 10:20,7,1 Corinthians,10,20
5860,2 Corinthians 11:16,8,2 Corinthians,11,16
6280,Philippians 3:4,11,Philippians,3,4
3248,John 8:12,4,John,8,12
5211,Romans 16:20,6,Romans,16,20
1471,Mark 10:27,2,Mark,10,27
1113,Mark 1:42,2,Mark,1,42
4708,Acts 26:30,5,Acts,26,30
3612,John 16:31,4,John,16,31
6568,1 Timothy 1:17,15,1 Timothy,1,17
1517,Mark 11:21,2,Mark,11,21
5730,2 Corinthians 4:16,8,2 Corinthians,4,16
2277,Luke 11:16,3,Luke,11,16
3197,John 7:14,4,John,7,14
6574,1 Timothy 2:3,15,1 Timothy,2,3
3322,John 9:27,4,John,9,27
5534,1 Corinthians 14:1,7,1 Corinthians,14,1
1686,Mark 15:4,2,Mark,15,4
3606,John 16:25,4,John,16,25
823,Matthew 24:10,1,Matthew,24,10
1378,Mark 8:22,2,Mark,8,22
4067,Acts 8:36,5,Acts,8,36
2128,Luke 8:27,3,Luke,8,27
6326,Colossians 1:6,12,Colossians,1,6
6021,Galatians 5:4,9,Galatians,5,4
489,Matthew 14:36,1,Matthew,14,36
3072,John 5:7,4,John,5,7
2583,Luke 18:39,3,Luke,18,39
1810,Luke 1:61,3,Luke,1,61
712,Matthew 21:30,1,Matthew,21,30
6875,Hebrews 4:6,19,Hebrews,4,6
4223,Acts 13:6,5,Acts,13,6
5689,2 Corinthians 2:10,8,2 Corinthians,2,10
1006,Matthew 27:21,1,Matthew,27,21
6785,Titus 3:7,17,Titus,3,7
6760,Titus 1:13,17,Titus,1,13
1794,Luke 1:45,3,Luke,1,45
6208,Ephesians 6:16,10,Ephesians,6,16
4069,Acts 8:38,5,Acts,8,38
2016,Luke 6:14,3,Luke,6,14
6835,Hebrews 2:3,19,Hebrews,2,3
5471,1 Corinthians 11:16,7,1 Corinthians,11,16
5776,2 Corinthians 7:5,8,2 Corinthians,7,5
7654,Revelation 6:5,27,Revelation,6,5
741,Matthew 22:13,1,Matthew,22,13
3218,John 7:35,4,John,7,35
5108,Romans 12:8,6,Romans,12,8
4413,Acts 18:1,5,Acts,18,1
6126,Ephesians 3:20,10,Ephesians,3,20
4304,Acts 15:7,5,Acts,15,7
5921,Galatians 1:9,9,Galatians,1,9
6207,Ephesians 6:15,10,Ephesians,6,15
2766,Luke 22:46,3,Luke,22,46
4912,Romans 5:10,6,Romans,5,10
341,Matthew 11:26,1,Matthew,11,26
7430,1 John 2:25,23,1 John,2,25
2727,Luke 22:7,3,Luke,22,7
328,Matthew 11:13,1,Matthew,11,13
2263,Luke 11:2,3,Luke,11,2
1682,Mark 14:72,2,Mark,14,72
7545,Jude 1:17,26,Jude,1,17
7907,Revelation 20:13,27,Revelation,20,13
6708,2 Timothy 2:26,16,2 Timothy,2,26
6680,2 Timothy 1:16,16,2 Timothy,1,16
2402,Luke 13:28,3,Luke,13,28
4433,Acts 18:21,5,Acts,18,21
469,Matthew 14:16,1,Matthew,14,16
2192,Luke 9:35,3,Luke,9,35
3474,John 12:39,4,John,12,39
332,Matthew 11:17,1,Matthew,11,17
5982,Galatians 3:25,9,Galatians,3,25
2087,Luke 7:36,3,Luke,7,36
3355,John 10:19,4,John,10,19
3051,John 4:40,4,John,4,40
6277,Philippians 3:1,11,Philippians,3,1
703,Matthew 21:21,1,Matthew,21,21
642,Matthew 19:24,1,Matthew,19,24
5472,1 Corinthians 11:17,7,1 Corinthians,11,17
220,Matthew 8:19,1,Matthew,8,19
5431,1 Corinthians 10:9,7,1 Corinthians,10,9
3314,John 9:19,4,John,9,19
5596,1 Corinthians 15:23,7,1 Corinthians,15,23
2923,John 1:24,4,John,1,24
6115,Ephesians 3:9,10,Ephesians,3,9
7658,Revelation 6:9,27,Revelation,6,9
2854,Luke 24:7,3,Luke,24,7
3977,Acts 7:6,5,Acts,7,6
7828,Revelation 16:18,27,Revelation,16,18
5350,1 Corinthians 7:8,7,1 Corinthians,7,8
1105,Mark 1:34,2,Mark,1,34
171,Matthew 6:33,1,Matthew,6,33
4749,Acts 27:39,5,Acts,27,39
6132,Ephesians 4:5,10,Ephesians,4,5
7320,1 Peter 4:19,21,1 Peter,4,19
2044,Luke 6:42,3,Luke,6,42
1418,Mark 9:24,2,Mark,9,24
1079,Mark 1:8,2,Mark,1,8
7681,Revelation 7:15,27,Revelation,7,15
4582,Acts 22:23,5,Acts,22,23
7543,Jude 1:15,26,Jude,1,15
6743,2 Timothy 4:18,16,2 Timothy,4,18
4981,Romans 8:10,6,Romans,8,10
6161,Ephesians 5:2,10,Ephesians,5,2
3677,John 18:37,4,John,18,37
5939,Galatians 2:3,9,Galatians,2,3
3738,John 20:16,4,John,20,16
1782,Luke 1:33,3,Luke,1,33
5459,1 Corinthians 11:4,7,1 Corinthians,11,4
3593,John 16:12,4,John,16,12
2786,Luke 22:66,3,Luke,22,66
48,Matthew 2:23,1,Matthew,2,23
7363,2 Peter 2:8,22,2 Peter,2,8
6693,2 Timothy 2:11,16,2 Timothy,2,11
7487,1 John 5:8,23,1 John,5,8
1085,Mark 1:14,2,Mark,1,14
1938,Luke 4:19,3,Luke,4,19
7617,Revelation 3:15,27,Revelation,3,15
2743,Luke 22:23,3,Luke,22,23
6309,Philippians 4:12,11,Philippians,4,12
6492,1 Thessalonians 5:16,13,1 Thessalonians,5,16
305,Matthew 10:32,1,Matthew,10,32
7139,James 1:18,20,James,1,18
4813,Romans 1:28,6,Romans,1,28
7378,2 Peter 3:1,22,2 Peter,3,1
820,Matthew 24:7,1,Matthew,24,7
5765,2 Corinthians 6:12,8,2 Corinthians,6,12
258,Matthew 9:23,1,Matthew,9,23
1679,Mark 14:69,2,Mark,14,69
2626,Luke 19:39,3,Luke,19,39
6193,Ephesians 6:1,10,Ephesians,6,1
4554,Acts 21:35,5,Acts,21,35
2523,Luke 17:16,3,Luke,17,16
2663,Luke 20:28,3,Luke,20,28
5322,1 Corinthians 5:13,7,1 Corinthians,5,13
2581,Luke 18:37,3,Luke,18,37
2500,Luke 16:24,3,Luke,16,24
7873,Revelation 18:24,27,Revelation,18,24
3625,John 17:11,4,John,17,11
4730,Acts 27:20,5,Acts,27,20
6993,Hebrews 10:5,19,Hebrews,10,5
7514,3 John 1:1,25,3 John,1,1
742,Matthew 22:14,1,Matthew,22,14
1430,Mark 9:36,2,Mark,9,36
2934,John 1:35,4,John,1,35
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
1842,Luke 2:13,3,Luke,2,13
6774,Titus 2:11,17,Titus,2,11
5235,1 Corinthians 1:17,7,1 Corinthians,1,17
7613,Revelation 3:11,27,Revelation,3,11
6441,1 Thessalonians 2:16,13,1 Thessalonians,2,16
7843,Revelation 17:12,27,Revelation,17,12
486,Matthew 14:33,1,Matthew,14,33
1148,Mark 3:4,2,Mark,3,4
6480,1 Thessalonians 5:4,13,1 Thessalonians,5,4
1596,Mark 13:23,2,Mark,13,23
7239,1 Peter 1:10,21,1 Peter,1,10
1323,Mark 7:4,2,Mark,7,4
5258,1 Corinthians 2:9,7,1 Corinthians,2,9
6207,Ephesians 6:15,10,Ephesians,6,15
1970,Luke 5:7,3,Luke,5,7
3219,John 7:36,4,John,7,36
265,Matthew 9:30,1,Matthew,9,30
2998,John 3:23,4,John,3,23
2740,Luke 22:20,3,Luke,22,20
4322,Acts 15:25,5,Acts,15,25
6065,Ephesians 1:4,10,Ephesians,1,4
6945,Hebrews 7:26,19,Hebrews,7,26
2693,Luke 21:11,3,Luke,21,11
1522,Mark 11:26,2,Mark,11,26
6845,Hebrews 2:13,19,Hebrews,2,13
4234,Acts 13:17,5,Acts,13,17
5798,2 Corinthians 8:11,8,2 Corinthians,8,11
1695,Mark 15:13,2,Mark,15,13
3635,John 17:21,4,John,17,21
2535,Luke 17:28,3,Luke,17,28
501,Matthew 15:12,1,Matthew,15,12
4823,Romans 2:6,6,Romans,2,6
5715,2 Corinthians 4:1,8,2 Corinthians,4,1
4202,Acts 12:10,5,Acts,12,10
5862,2 Corinthians 11:18,8,2 Corinthians,11,18
4453,Acts 19:13,5,Acts,19,13
4703,Acts 26:25,5,Acts,26,25
2754,Luke 22:34,3,Luke,22,34
7210,James 5:1,20,James,5,1
3570,John 15:16,4,John,15,16
7917,Revelation 21:8,27,Revelation,21,8
7535,Jude 1:7,26,Jude,1,7
6237,Philippians 1:21,11,Philippians,1,21
7420,1 John 2:15,23,1 John,2,15
6032,Galatians 5:15,9,Galatians,5,15
2733,Luke 22:13,3,Luke,22,13
7841,Revelation 17:10,27,Revelation,17,10
4739,Acts 27:29,5,Acts,27,29
400,Matthew 13:5,1,Matthew,13,5
7494,1 John 5:15,23,1 John,5,15
5306,1 Corinthians 4:18,7,1 Corinthians,4,18
4523,Acts 21:4,5,Acts,21,4
1366,Mark 8:10,2,Mark,8,10
7314,1 Peter 4:13,21,1 Peter,4,13
4160,Acts 10:46,5,Acts,10,46
4545,Acts 21:26,5,Acts,21,26
4732,Acts 27:22,5,Acts,27,22
1162,Mark 3:18,2,Mark,3,18
2085,Luke 7:34,3,Luke,7,34
6040,Galatians 5:23,9,Galatians,5,23
7069,Hebrews 12:2,19,Hebrews,12,2
6679,2 Timothy 1:15,16,2 Timothy,1,15
1481,Mark 10:37,2,Mark,10,37
6965,Hebrews 9:5,19,Hebrews,9,5
6116,Ephesians 3:10,10,Ephesians,3,10
3240,John 8:4,4,John,8,4
2129,Luke 8:28,3,Luke,8,28
4094,Acts 9:23,5,Acts,9,23
3219,John 7:36,4,John,7,36
1216,Mark 4:37,2,Mark,4,37
4823,Romans 2:6,6,Romans,2,6
1646,Mark 14:36,2,Mark,14,36
2601,Luke 19:14,3,Luke,19,14
2106,Luke 8:5,3,Luke,8,5
7236,1 Peter 1:7,21,1 Peter,1,7
4059,Acts 8:28,5,Acts,8,28
3707,John 19:27,4,John,19,27
787,Matthew 23:13,1,Matthew,23,13
3649,John 18:9,4,John,18,9
1613,Mark 14:3,2,Mark,14,3
7350,2 Peter 1:16,22,2 Peter,1,16
577,Matthew 17:21,1,Matthew,17,21
3866,Acts 3:15,5,Acts,3,15
5859,2 Corinthians 11:15,8,2 Corinthians,11,15
1456,Mark 10:12,2,Mark,10,12
392,Matthew 12:47,1,Matthew,12,47
2010,Luke 6:8,3,Luke,6,8
7232,1 Peter 1:3,21,1 Peter,1,3
2899,Luke 24:52,3,Luke,24,52
4950,Romans 7:4,6,Romans,7,4
4164,Acts 11:2,5,Acts,11,2
7249,1 Peter 1:20,21,1 Peter,1,20
5853,2 Corinthians 11:9,8,2 Corinthians,11,9
2979,John 3:4,4,John,3,4
5119,Romans 12:19,6,Romans,12,19
7008,Hebrews 10:20,19,Hebrews,10,20
2476,Luke 15:32,3,Luke,15,32
4689,Acts 26:11,5,Acts,26,11
478,Matthew 14:25,1,Matthew,14,25
6238,Philippians 1:22,11,Philippians,1,22
784,Matthew 23:10,1,Matthew,23,10
831,Matthew 24:18,1,Matthew,24,18
2048,Luke 6:46,3,Luke,6,46
7901,Revelation 20:7,27,Revelation,20,7
2411,Luke 14:2,3,Luke,14,2
1854,Luke 2:25,3,Luke,2,25
4396,Acts 17:18,5,Acts,17,18
2532,Luke 17:25,3,Luke,17,25
5897,2 Corinthians 12:20,8,2 Corinthians,12,20
6458,1 Thessalonians 3:13,13,1 Thessalonians,3,13
3333,John 9:38,4,John,9,38
122,Matthew 5:32,1,Matthew,5,32
6557,1 Timothy 1:6,15,1 Timothy,1,6
2214,Luke 9:57,3,Luke,9,57
3910,Acts 4:33,5,Acts,4,33
6814,Philemon 1:21,18,Philemon,1,21
1227,Mark 5:7,2,Mark,5,7
4381,Acts 17:3,5,Acts,17,3
6785,Titus 3:7,17,Titus,3,7
4620,Acts 23:31,5,Acts,23,31
1345,Mark 7:26,2,Mark,7,26
861,Matthew 24:48,1,Matthew,24,48
6563,1 Timothy 1:12,15,1 Timothy,1,12
4401,Acts 17:23,5,Acts,17,23
6154,Ephesians 4:27,10,Ephesians,4,27
6961,Hebrews 9:1,19,Hebrews,9,1
4403,Acts 17:25,5,Acts,17,25
116,Matthew 5:26,1,Matthew,5,26
6667,2 Timothy 1:3,16,2 Timothy,1,3
3745,John 20:23,4,John,20,23
4382,Acts 17:4,5,Acts,17,4
3583,John 16:2,4,John,16,2
794,Matthew 23:20,1,Matthew,23,20
1310,Mark 6:47,2,Mark,6,47
163,Matthew 6:25,1,Matthew,6,25
3817,Acts 2:13,5,Acts,2,13
7109,Hebrews 13:13,19,Hebrews,13,13
4005,Acts 7:34,5,Acts,7,34
2813,Luke 23:22,3,Luke,23,22
315,Matthew 10:42,1,Matthew,10,42
5920,Galatians 1:8,9,Galatians,1,8
6777,Titus 2:14,17,Titus,2,14
713,Matthew 21:31,1,Matthew,21,31
3380,John 11:2,4,John,11,2
7105,Hebrews 13:9,19,Hebrews,13,9
5113,Romans 12:13,6,Romans,12,13
3858,Acts 3:7,5,Acts,3,7
7702,Revelation 9:6,27,Revelation,9,6
3590,John 16:9,4,John,16,9
1964,Luke 5:1,3,Luke,5,1
1850,Luke 2:21,3,Luke,2,21
5508,1 Corinthians 12:19,7,1 Corinthians,12,19
5153,Romans 14:18,6,Romans,14,18
2797,Luke 23:6,3,Luke,23,6
1411,Mark 9:17,2,Mark,9,17
187,Matthew 7:15,1,Matthew,7,15
231,Matthew 8:30,1,Matthew,8,30
419,Matthew 13:24,1,Matthew,13,24
2915,John 1:16,4,John,1,16
3662,John 18:22,4,John,18,22
5136,Romans 14:1,6,Romans,14,1
2069,Luke 7:18,3,Luke,7,18
4176,Acts 11:14,5,Acts,11,14
1491,Mark 10:47,2,Mark,10,47
7116,Hebrews 13:20,19,Hebrews,13,20
2071,Luke 7:20,3,Luke,7,20
1753,Luke 1:4,3,Luke,1,4
4118,Acts 10:4,5,Acts,10,4
7166,James 2:18,20,James,2,18
6890,Hebrews 5:5,19,Hebrews,5,5
2340,Luke 12:25,3,Luke,12,25
4037,Acts 8:6,5,Acts,8,6
949,Matthew 26:39,1,Matthew,26,39
5583,1 Corinthians 15:10,7,1 Corinthians,15,10
5408,1 Corinthians 9:13,7,1 Corinthians,9,13
7282,1 Peter 3:3,21,1 Peter,3,3
6309,Philippians 4:12,11,Philippians,4,12
6997,Hebrews 10:9,19,Hebrews,10,9
4870,Romans 3:24,6,Romans,3,24
7827,Revelation 16:17,27,Revelation,16,17
570,Matthew 17:14,1,Matthew,17,14
4089,Acts 9:18,5,Acts,9,18
6054,Galatians 6:11,9,Galatians,6,11
7922,Revelation 21:13,27,Revelation,21,13
5301,1 Corinthians 4:13,7,1 Corinthians,4,13
3538,John 14:15,4,John,14,15
3928,Acts 5:14,5,Acts,5,14
2225,Luke 10:6,3,Luke,10,6
2005,Luke 6:3,3,Luke,6,3
7537,Jude 1:9,26,Jude,1,9
6407,Colossians 4:10,12,Colossians,4,10
5972,Galatians 3:15,9,Galatians,3,15
1492,Mark 10:48,2,Mark,10,48
3022,John 4:11,4,John,4,11
4116,Acts 10:2,5,Acts,10,2
2679,Luke 20:44,3,Luke,20,44
6205,Ephesians 6:13,10,Ephesians,6,13
245,Matthew 9:10,1,Matthew,9,10
3441,John 12:6,4,John,12,6
5414,1 Corinthians 9:19,7,1 Corinthians,9,19
6271,Philippians 2:25,11,Philippians,2,25
1995,Luke 5:32,3,Luke,5,32
2446,Luke 15:2,3,Luke,15,2
3270,John 8:34,4,John,8,34
6249,Philippians 2:3,11,Philippians,2,3
2751,Luke 22:31,3,Luke,22,31
2388,Luke 13:14,3,Luke,13,14
6347,Colossians 1:27,12,Colossians,1,27
3169,John 6:57,4,John,6,57
5355,1 Corinthians 7:13,7,1 Corinthians,7,13
5232,1 Corinthians 1:14,7,1 Corinthians,1,14
3860,Acts 3:9,5,Acts,3,9
5354,1 Corinthians 7:12,7,1 Corinthians,7,12
2145,Luke 8:44,3,Luke,8,44
5158,Romans 14:23,6,Romans,14,23
997,Matthew 27:12,1,Matthew,27,12
35,Matthew 2:10,1,Matthew,2,10
4671,Acts 25:20,5,Acts,25,20
5730,2 Corinthians 4:16,8,2 Corinthians,4,16
3592,John 16:11,4,John,16,11
5005,Romans 8:34,6,Romans,8,34
5799,2 Corinthians 8:12,8,2 Corinthians,8,12
7191,James 3:17,20,James,3,17
2828,Luke 23:37,3,Luke,23,37
7163,James 2:15,20,James,2,15
5646,1 Corinthians 16:15,7,1 Corinthians,16,15
5551,1 Corinthians 14:18,7,1 Corinthians,14,18
6563,1 Timothy 1:12,15,1 Timothy,1,12
4072,Acts 9:1,5,Acts,9,1
4124,Acts 10:10,5,Acts,10,10
4834,Romans 2:17,6,Romans,2,17
7950,Revelation 22:14,27,Revelation,22,14
1372,Mark 8:16,2,Mark,8,16
2663,Luke 20:28,3,Luke,20,28
5418,1 Corinthians 9:23,7,1 Corinthians,9,23
7023,Hebrews 10:35,19,Hebrews,10,35
1339,Mark 7:20,2,Mark,7,20
5949,Galatians 2:13,9,Galatians,2,13
5917,Galatians 1:5,9,Galatians,1,5
4637,Acts 24:13,5,Acts,24,13
2162,Luke 9:5,3,Luke,9,5
6263,Philippians 2:17,11,Philippians,2,17
6831,Hebrews 1:13,19,Hebrews,1,13
4201,Acts 12:9,5,Acts,12,9
7368,2 Peter 2:13,22,2 Peter,2,13
3227,John 7:44,4,John,7,44
991,Matthew 27:6,1,Matthew,27,6
290,Matthew 10:17,1,Matthew,10,17
7281,1 Peter 3:2,21,1 Peter,3,2
7405,1 John 1:10,23,1 John,1,10
4724,Acts 27:14,5,Acts,27,14
1192,Mark 4:13,2,Mark,4,13
4073,Acts 9:2,5,Acts,9,2
2115,Luke 8:14,3,Luke,8,14
4599,Acts 23:10,5,Acts,23,10
999,Matthew 27:14,1,Matthew,27,14
3521,John 13:36,4,John,13,36
6463,1 Thessalonians 4:5,13,1 Thessalonians,4,5
5785,2 Corinthians 7:14,8,2 Corinthians,7,14
4744,Acts 27:34,5,Acts,27,34
5892,2 Corinthians 12:15,8,2 Corinthians,12,15
2920,John 1:21,4,John,1,21
3270,John 8:34,4,John,8,34
5471,1 Corinthians 11:16,7,1 Corinthians,11,16
5016,Romans 9:6,6,Romans,9,6
4812,Romans 1:27,6,Romans,1,27
2754,Luke 22:34,3,Luke,22,34
459,Matthew 14:6,1,Matthew,14,6
213,Matthew 8:12,1,Matthew,8,12
4162,Acts 10:48,5,Acts,10,48
2051,Luke 6:49,3,Luke,6,49
5271,1 Corinthians 3:6,7,1 Corinthians,3,6
4270,Acts 14:1,5,Acts,14,1
5368,1 Corinthians 7:26,7,1 Corinthians,7,26
1420,Mark 9:26,2,Mark,9,26
1238,Mark 5:18,2,Mark,5,18
2909,John 1:10,4,John,1,10
2250,Luke 10:31,3,Luke,10,31
798,Matthew 23:24,1,Matthew,23,24
1925,Luke 4:6,3,Luke,4,6
455,Matthew 14:2,1,Matthew,14,2
1291,Mark 6:28,2,Mark,6,28
507,Matthew 15:18,1,Matthew,15,18
3920,Acts 5:6,5,Acts,5,6
5270,1 Corinthians 3:5,7,1 Corinthians,3,5
2060,Luke 7:9,3,Luke,7,9
7939,Revelation 22:3,27,Revelation,22,3
3702,John 19:22,4,John,19,22
1531,Mark 12:2,2,Mark,12,2
6692,2 Timothy 2:10,16,2 Timothy,2,10
6623,1 Timothy 5:5,15,1 Timothy,5,5
6771,Titus 2:8,17,Titus,2,8
4271,Acts 14:2,5,Acts,14,2
5910,2 Corinthians 13:12,8,2 Corinthians,13,12
4074,Acts 9:3,5,Acts,9,3
7701,Revelation 9:5,27,Revelation,9,5
4475,Acts 19:35,5,Acts,19,35
7405,1 John 1:10,23,1 John,1,10
2392,Luke 13:18,3,Luke,13,18
2494,Luke 16:18,3,Luke,16,18
4783,Acts 28:29,5,Acts,28,29
4982,Romans 8:11,6,Romans,8,11
5153,Romans 14:18,6,Romans,14,18
1175,Mark 3:31,2,Mark,3,31
2174,Luke 9:17,3,Luke,9,17
3436,John 12:1,4,John,12,1
4154,Acts 10:40,5,Acts,10,40
4739,Acts 27:29,5,Acts,27,29
2264,Luke 11:3,3,Luke,11,3
2806,Luke 23:15,3,Luke,23,15
6763,Titus 1:16,17,Titus,1,16
3502,John 13:17,4,John,13,17
303,Matthew 10:30,1,Matthew,10,30
84,Matthew 4:19,1,Matthew,4,19
7238,1 Peter 1:9,21,1 Peter,1,9
2309,Luke 11:48,3,Luke,11,48
7689,Revelation 8:6,27,Revelation,8,6
2709,Luke 21:27,3,Luke,21,27
7105,Hebrews 13:9,19,Hebrews,13,9
1757,Luke 1:8,3,Luke,1,8
2970,John 2:20,4,John,2,20
979,Matthew 26:69,1,Matthew,26,69
4652,Acts 25:1,5,Acts,25,1
1931,Luke 4:12,3,Luke,4,12
481,Matthew 14:28,1,Matthew,14,28
1749,Mark 16:20,2,Mark,16,20
1840,Luke 2:11,3,Luke,2,11
6083,Ephesians 1:22,10,Ephesians,1,22
1061,Matthew 28:10,1,Matthew,28,10
6267,Philippians 2:21,11,Philippians,2,21
390,Matthew 12:45,1,Matthew,12,45
2531,Luke 17:24,3,Luke,17,24
4397,Acts 17:19,5,Acts,17,19
2621,Luke 19:34,3,Luke,19,34
5256,1 Corinthians 2:7,7,1 Corinthians,2,7
6776,Titus 2:13,17,Titus,2,13
6167,Ephesians 5:8,10,Ephesians,5,8
