BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse
7193,James 4:1,20,James,4,1
7675,Revelation 7:9,27,Revelation,7,9
6612,1 Timothy 4:10,15,1 Timothy,4,10
7356,2 Peter 2:1,22,2 Peter,2,1
557,Matthew 17:1,1,Matthew,17,1
1188,Mark 4:9,2,Mark,4,9
7166,James 2:18,20,James,2,18
7308,1 Peter 4:7,21,1 Peter,4,7
6616,1 Timothy 4:14,15,1 Timothy,4,14
2049,Luke 6:47,3,Luke,6,47
7791,Revelation 14:9,27,Revelation,14,9
7531,Jude 1:3,26,Jude,1,3
6798,Philemon 1:5,18,Philemon,1,5
6869,Hebrews 3:19,19,Hebrews,3,19
7009,Hebrews 10:21,19,Hebrews,10,21
6557,1 Timothy 1:6,15,1 Timothy,1,6
4161,Acts 10:47,5,Acts,10,47
7506,2 John 1:6,24,2 John,1,6
5134,Romans 13:13,6,Romans,13,13
3240,John 8:4,4,John,8,4
6092,Ephesians 2:8,10,Ephesians,2,8
5864,2 Corinthians 11:20,8,2 Corinthians,11,20
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
6866,Hebrews 3:16,19,Hebrews,3,16
6397,Colossians 3:25,12,Colossians,3,25
6145,Ephesians 4:18,10,Ephesians,4,18
7725,Revelation 10:8,27,Revelation,10,8
6730,2 Timothy 4:5,16,2 Timothy,4,5
6473,1 Thessalonians 4:15,13,1 Thessalonians,4,15
7518,3 John 1:5,25,3 John,1,5
6551,2 Thessalonians 3:18,14,2 Thessalonians,3,18
6046,Galatians 6:3,9,Galatians,6,3
1437,Mark 9:43,2,Mark,9,43
6815,Philemon 1:22,18,Philemon,1,22
7895,Revelation 20:1,27,Revelation,20,1
2927,John 1:28,4,John,1,28
4134,Acts 10:20,5,Acts,10,20
7891,Revelation 19:18,27,Revelation,19,18
7350,2 Peter 1:16,22,2 Peter,1,16
7374,2 Peter 2:19,22,2 Peter,2,19
2494,Luke 16:18,3,Luke,16,18
6040,Galatians 5:23,9,Galatians,5,23
7882,Revelation 19:9,27,Revelation,19,9
321,Matthew 11:6,1,Matthew,11,6
7269,1 Peter 2:15,21,1 Peter,2,15
289,Matthew 10:16,1,Matthew,10,16
6084,Ephesians 1:23,10,Ephesians,1,23
7402,1 John 1:7,23,1 John,1,7
7520,3 John 1:7,25,3 John,1,7
6789,Titus 3:11,17,Titus,3,11
6804,Philemon 1:11,18,Philemon,1,11
357,Matthew 12:12,1,Matthew,12,12
6718,2 Timothy 3:10,16,2 Timothy,3,10
5114,Romans 12:14,6,Romans,12,14
2420,Luke 14:11,3,Luke,14,11
6730,2 Timothy 4:5,16,2 Timothy,4,5
6079,Ephesians 1:18,10,Ephesians,1,18
6585,1 Timothy 2:14,15,1 Timothy,2,14
6815,Philemon 1:22,18,Philemon,1,22
6895,Hebrews 5:10,19,Hebrews,5,10
7534,Jude 1:6,26,Jude,1,6
6710,2 Timothy 3:2,16,2 Timothy,3,2
7808,Revelation 15:6,27,Revelation,15,6
7094,Hebrews 12:27,19,Hebrews,12,27
6788,Titus 3:10,17,Titus,3,10
6411,Colossians 4:14,12,Colossians,4,14
7514,3 John 1:1,25,3 John,1,1
7458,1 John 3:24,23,1 John,3,24
5399,1 Corinthians 9:4,7,1 Corinthians,9,4
6557,1 Timothy 1:6,15,1 Timothy,1,6
4062,Acts 8:31,5,Acts,8,31
7804,Revelation 15:2,27,Revelation,15,2
6779,Titus 3:1,17,Titus,3,1
3674,John 18:34,4,John,18,34
7536,Jude 1:8,26,Jude,1,8
5052,Romans 10:9,6,Romans,10,9
6485,1 Thessalonians 5:9,13,1 Thessalonians,5,9
6883,Hebrews 4:14,19,Hebrews,4,14
6401,Colossians 4:4,12,Colossians,4,4
5725,2 Corinthians 4:11,8,2 Corinthians,4,11
7501,2 John 1:1,24,2 John,1,1
6755,Titus 1:8,17,Titus,1,8
7525,3 John 1:12,25,3 John,1,12
7163,James 2:15,20,James,2,15
7278,1 Peter 2:24,21,1 Peter,2,24
7029,Hebrews 11:2,19,Hebrews,11,2
6267,Philippians 2:21,11,Philippians,2,21
7447,1 John 3:13,23,1 John,3,13
7396,1 John 1:1,23,1 John,1,1
7535,Jude 1:7,26,Jude,1,7
6455,1 Thessalonians 3:10,13,1 Thessalonians,3,10
5816,2 Corinthians 9:5,8,2 Corinthians,9,5
2373,Luke 12:58,3,Luke,12,58
6993,Hebrews 10:5,19,Hebrews,10,5
7536,Jude 1:8,26,Jude,1,8
669,Matthew 20:21,1,Matthew,20,21
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
6677,2 Timothy 1:13,16,2 Timothy,1,13
6396,Colossians 3:24,12,Colossians,3,24
7503,2 John 1:3,24,2 John,1,3
1844,Luke 2:15,3,Luke,2,15
6958,Hebrews 8:11,19,Hebrews,8,11
7254,1 Peter 1:25,21,1 Peter,1,25
6132,Ephesians 4:5,10,Ephesians,4,5
7183,James 3:9,20,James,3,9
6417,1 Thessalonians 1:2,13,1 Thessalonians,1,2
6581,1 Timothy 2:10,15,1 Timothy,2,10
5778,2 Corinthians 7:7,8,2 Corinthians,7,7
5699,2 Corinthians 3:3,8,2 Corinthians,3,3
7516,3 John 1:3,25,3 John,1,3
6096,Ephesians 2:12,10,Ephesians,2,12
6741,2 Timothy 4:16,16,2 Timothy,4,16
6069,Ephesians 1:8,10,Ephesians,1,8
7361,2 Peter 2:6,22,2 Peter,2,6
7496,1 John 5:17,23,1 John,5,17
6535,2 Thessalonians 3:2,14,2 Thessalonians,3,2
6217,Philippians 1:1,11,Philippians,1,1
6535,2 Thessalonians 3:2,14,2 Thessalonians,3,2
6364,Colossians 2:15,12,Colossians,2,15
6792,Titus 3:14,17,Titus,3,14
2572,Luke 18:28,3,Luke,18,28
6780,Titus 3:2,17,Titus,3,2
165,Matthew 6:27,1,Matthew,6,27
4767,Acts 28:13,5,Acts,28,13
7592,Revelation 2:19,27,Revelation,2,19
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11
6055,Galatians 6:12,9,Galatians,6,12
7520,3 John 1:7,25,3 John,1,7
5730,2 Corinthians 4:16,8,2 Corinthians,4,16
726,Matthew 21:44,1,Matthew,21,44
6105,Ephesians 2:21,10,Ephesians,2,21
6626,1 Timothy 5:8,15,1 Timothy,5,8
6372,Colossians 2:23,12,Colossians,2,23
1235,Mark 5:15,2,Mark,5,15
7324,1 Peter 5:4,21,1 Peter,5,4
6450,1 Thessalonians 3:5,13,1 Thessalonians,3,5
6471,1 Thessalonians 4:13,13,1 Thessalonians,4,13
6341,Colossians 1:21,12,Colossians,1,21
7232,1 Peter 1:3,21,1 Peter,1,3
6297,Philippians 3:21,11,Philippians,3,21
7708,Revelation 9:12,27,Revelation,9,12
7538,Jude 1:10,26,Jude,1,10
7525,3 John 1:12,25,3 John,1,12
6665,2 Timothy 1:1,16,2 Timothy,1,1
6398,Colossians 4:1,12,Colossians,4,1
390,Matthew 12:45,1,Matthew,12,45
4933,Romans 6:10,6,Romans,6,10
7519,3 John 1:6,25,3 John,1,6
7456,1 John 3:22,23,1 John,3,22
6414,Colossians 4:17,12,Colossians,4,17
5981,Galatians 3:24,9,Galatians,3,24
7352,2 Peter 1:18,22,2 Peter,1,18
4219,Acts 13:2,5,Acts,13,2
7364,2 Peter 2:9,22,2 Peter,2,9
5666,2 Corinthians 1:11,8,2 Corinthians,1,11
6280,Philippians 3:4,11,Philippians,3,4
7513,2 John 1:13,24,2 John,1,13
5853,2 Corinthians 11:9,8,2 Corinthians,11,9
7257,1 Peter 2:3,21,1 Peter,2,3
2913,John 1:14,4,John,1,14
6306,Philippians 4:9,11,Philippians,4,9
4847,Romans 3:1,6,Romans,3,1
6507,2 Thessalonians 1:3,14,2 Thessalonians,1,3
6734,2 Timothy 4:9,16,2 Timothy,4,9
6332,Colossians 1:12,12,Colossians,1,12
6312,Philippians 4:15,11,Philippians,4,15
7504,2 John 1:4,24,2 John,1,4
6810,Philemon 1:17,18,Philemon,1,17
5297,1 Corinthians 4:9,7,1 Corinthians,4,9
7640,Revelation 5:5,27,Revelation,5,5
6812,Philemon 1:19,18,Philemon,1,19
7716,Revelation 9:20,27,Revelation,9,20
7510,2 John 1:10,24,2 John,1,10
6073,Ephesians 1:12,10,Ephesians,1,12
6005,Galatians 4:19,9,Galatians,4,19
6485,1 Thessalonians 5:9,13,1 Thessalonians,5,9
6251,Philippians 2:5,11,Philippians,2,5
6818,Philemon 1:25,18,Philemon,1,25
7578,Revelation 2:5,27,Revelation,2,5
7521,3 John 1:8,25,3 John,1,8
5206,Romans 16:15,6,Romans,16,15
7663,Revelation 6:14,27,Revelation,6,14
200,Matthew 7:28,1,Matthew,7,28
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
5780,2 Corinthians 7:9,8,2 Corinthians,7,9
7513,2 John 1:13,24,2 John,1,13
6545,2 Thessalonians 3:12,14,2 Thessalonians,3,12
6582,1 Timothy 2:11,15,1 Timothy,2,11
6869,Hebrews 3:19,19,Hebrews,3,19
7340,2 Peter 1:6,22,2 Peter,1,6
6516,2 Thessalonians 1:12,14,2 Thessalonians,1,12
7033,Hebrews 11:6,19,Hebrews,11,6
7480,1 John 5:1,23,1 John,5,1
3270,John 8:34,4,John,8,34
7514,3 John 1:1,25,3 John,1,1
2804,Luke 23:13,3,Luke,23,13
4202,Acts 12:10,5,Acts,12,10
6113,Ephesians 3:7,10,Ephesians,3,7
7501,2 John 1:1,24,2 John,1,1
6620,1 Timothy 5:2,15,1 Timothy,5,2
3687,John 19:7,4,John,19,7
1679,Mark 14:69,2,Mark,14,69
7510,2 John 1:10,24,2 John,1,10
5254,1 Corinthians 2:5,7,1 Corinthians,2,5
7532,Jude 1:4,26,Jude,1,4
6634,1 Timothy 5:16,15,1 Timothy,5,16
7504,2 John 1:4,24,2 John,1,4
6551,2 Thessalonians 3:18,14,2 Thessalonians,3,18
6817,Philemon 1:24,18,Philemon,1,24
6125,Ephesians 3:19,10,Ephesians,3,19
1615,Mark 14:5,2,Mark,14,5
6101,Ephesians 2:17,10,Ephesians,2,17
6281,Philippians 3:5,11,Philippians,3,5
7539,Jude 1:11,26,Jude,1,11
3117,John 6:5,4,John,6,5
7156,James 2:8,20,James,2,8
1222,Mark 5:2,2,Mark,5,2
6173,Ephesians 5:14,10,Ephesians,5,14
7160,James 2:12,20,James,2,12
7527,3 John 1:14,25,3 John,1,14
6503,1 Thessalonians 5:27,13,1 Thessalonians,5,27
6809,Philemon 1:16,18,Philemon,1,16
1748,Mark 16:19,2,Mark,16,19
6778,Titus 2:15,17,Titus,2,15
6202,Ephesians 6:10,10,Ephesians,6,10
7511,2 John 1:11,24,2 John,1,11
6754,Titus 1:7,17,Titus,1,7
6924,Hebrews 7:5,19,Hebrews,7,5
6810,Philemon 1:17,18,Philemon,1,17
5442,1 Corinthians 10:20,7,1 Corinthians,10,20
6562,1 Timothy 1:11,15,1 Timothy,1,11
7507,2 John 1:7,24,2 John,1,7
7652,Revelation 6:3,27,Revelation,6,3
6049,Galatians 6:6,9,Galatians,6,6
6774,Titus 2:11,17,Titus,2,11
6369,Colossians 2:20,12,Colossians,2,20
5975,Galatians 3:18,9,Galatians,3,18
4896,Romans 4:19,6,Romans,4,19
6440,1 Thessalonians 2:15,13,1 Thessalonians,2,15
7436,1 John 3:2,23,1 John,3,2
5242,1 Corinthians 1:24,7,1 Corinthians,1,24
1322,Mark 7:3,2,Mark,7,3
6225,Philippians 1:9,11,Philippians,1,9
6720,2 Timothy 3:12,16,2 Timothy,3,12
7508,2 John 1:8,24,2 John,1,8
7525,3 John 1:12,25,3 John,1,12
6948,Hebrews 8:1,19,Hebrews,8,1
6087,Ephesians 2:3,10,Ephesians,2,3
7307,1 Peter 4:6,21,1 Peter,4,6
5726,2 Corinthians 4:12,8,2 Corinthians,4,12
5225,1 Corinthians 1:7,7,1 Corinthians,1,7
7407,1 John 2:2,23,1 John,2,2
7284,1 Peter 3:5,21,1 Peter,3,5
7186,James 3:12,20,James,3,12
6653,1 Timothy 6:10,15,1 Timothy,6,10
6449,1 Thessalonians 3:4,13,1 Thessalonians,3,4
6073,Ephesians 1:12,10,Ephesians,1,12
6691,2 Timothy 2:9,16,2 Timothy,2,9
6096,Ephesians 2:12,10,Ephesians,2,12
6784,Titus 3:6,17,Titus,3,6
6059,Galatians 6:16,9,Galatians,6,16
6351,Colossians 2:2,12,Colossians,2,2
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
7273,1 Peter 2:19,21,1 Peter,2,19
7382,2 Peter 3:5,22,2 Peter,3,5
683,Matthew 21:1,1,Matthew,21,1
7869,Revelation 18:20,27,Revelation,18,20
5780,2 Corinthians 7:9,8,2 Corinthians,7,9
7510,2 John 1:10,24,2 John,1,10
7516,3 John 1:3,25,3 John,1,3
7501,2 John 1:1,24,2 John,1,1
6413,Colossians 4:16,12,Colossians,4,16
7689,Revelation 8:6,27,Revelation,8,6
6077,Ephesians 1:16,10,Ephesians,1,16
7510,2 John 1:10,24,2 John,1,10
7565,Revelation 1:12,27,Revelation,1,12
7136,James 1:15,20,James,1,15
5757,2 Corinthians 6:4,8,2 Corinthians,6,4
3230,John 7:47,4,John,7,47
7523,3 John 1:10,25,3 John,1,10
5633,1 Corinthians 16:2,7,1 Corinthians,16,2
7537,Jude 1:9,26,Jude,1,9
6462,1 Thessalonians 4:4,13,1 Thessalonians,4,4
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
6089,Ephesians 2:5,10,Ephesians,2,5
7478,1 John 4:20,23,1 John,4,20
7320,1 Peter 4:19,21,1 Peter,4,19
7032,Hebrews 11:5,19,Hebrews,11,5
5236,1 Corinthians 1:18,7,1 Corinthians,1,18
6920,Hebrews 7:1,19,Hebrews,7,1
7316,1 Peter 4:15,21,1 Peter,4,15
7532,Jude 1:4,26,Jude,1,4
6329,Colossians 1:9,12,Colossians,1,9
7264,1 Peter 2:10,21,1 Peter,2,10
4602,Acts 23:13,5,Acts,23,13
7503,2 John 1:3,24,2 John,1,3
778,Matthew 23:4,1,Matthew,23,4
7515,3 John 1:2,25,3 John,1,2
653,Matthew 20:5,1,Matthew,20,5
7455,1 John 3:21,23,1 John,3,21
2513,Luke 17:6,3,Luke,17,6
5963,Galatians 3:6,9,Galatians,3,6
7357,2 Peter 2:2,22,2 Peter,2,2
6188,Ephesians 5:29,10,Ephesians,5,29
6017,Galatians 4:31,9,Galatians,4,31
7435,1 John 3:1,23,1 John,3,1
6778,Titus 2:15,17,Titus,2,15
3754,John 21:1,4,John,21,1
6523,2 Thessalonians 2:7,14,2 Thessalonians,2,7
4921,Romans 5:19,6,Romans,5,19
6658,1 Timothy 6:15,15,1 Timothy,6,15
6909,Hebrews 6:10,19,Hebrews,6,10
7514,3 John 1:1,25,3 John,1,1
7168,James 2:20,20,James,2,20
6578,1 Timothy 2:7,15,1 Timothy,2,7
7632,Revelation 4:8,27,Revelation,4,8
3997,Acts 7:26,5,Acts,7,26
7314,1 Peter 4:13,21,1 Peter,4,13
6566,1 Timothy 1:15,15,1 Timothy,1,15
7367,2 Peter 2:12,22,2 Peter,2,12
7542,Jude 1:14,26,Jude,1,14
7510,2 John 1:10,24,2 John,1,10
7244,1 Peter 1:15,21,1 Peter,1,15
1982,Luke 5:19,3,Luke,5,19
7170,James 2:22,20,James,2,22
4822,Romans 2:5,6,Romans,2,5
5197,Romans 16:6,6,Romans,16,6
7512,2 John 1:12,24,2 John,1,12
7521,3 John 1:8,25,3 John,1,8
6419,1 Thessalonians 1:4,13,1 Thessalonians,1,4
7400,1 John 1:5,23,1 John,1,5
6168,Ephesians 5:9,10,Ephesians,5,9
7487,1 John 5:8,23,1 John,5,8
7510,2 John 1:10,24,2 John,1,10
1145,Mark 3:1,2,Mark,3,1
7510,2 John 1:10,24,2 John,1,10
7196,James 4:4,20,James,4,4
5133,Romans 13:12,6,Romans,13,12
7523,3 John 1:10,25,3 John,1,10
3370,John 10:34,4,John,10,34
6281,Philippians 3:5,11,Philippians,3,5
6204,Ephesians 6:12,10,Ephesians,6,12
5923,Galatians 1:11,9,Galatians,1,11
7522,3 John 1:9,25,3 John,1,9
5123,Romans 13:2,6,Romans,13,2
6951,Hebrews 8:4,19,Hebrews,8,4
6446,1 Thessalonians 3:1,13,1 Thessalonians,3,1
6437,1 Thessalonians 2:12,13,1 Thessalonians,2,12
6704,2 Timothy 2:22,16,2 Timothy,2,22
6355,Colossians 2:6,12,Colossians,2,6
7451,1 John 3:17,23,1 John,3,17
6003,Galatians 4:17,9,Galatians,4,17
4426,Acts 18:14,5,Acts,18,14
7344,2 Peter 1:10,22,2 Peter,1,10
7757,Revelation 12:10,27,Revelation,12,10
7281,1 Peter 3:2,21,1 Peter,3,2
5957,Galatians 2:21,9,Galatians,2,21
6807,Philemon 1:14,18,Philemon,1,14
176,Matthew 7:4,1,Matthew,7,4
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
6124,Ephesians 3:18,10,Ephesians,3,18
6722,2 Timothy 3:14,16,2 Timothy,3,14
4527,Acts 21:8,5,Acts,21,8
6939,Hebrews 7:20,19,Hebrews,7,20
6633,1 Timothy 5:15,15,1 Timothy,5,15
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
6895,Hebrews 5:10,19,Hebrews,5,10
5124,Romans 13:3,6,Romans,13,3
7323,1 Peter 5:3,21,1 Peter,5,3
5567,1 Corinthians 14:34,7,1 Corinthians,14,34
6729,2 Timothy 4:4,16,2 Timothy,4,4
6354,Colossians 2:5,12,Colossians,2,5
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
7349,2 Peter 1:15,22,2 Peter,1,15
7375,2 Peter 2:20,22,2 Peter,2,20
6721,2 Timothy 3:13,16,2 Timothy,3,13
3544,John 14:21,4,John,14,21
6440,1 Thessalonians 2:15,13,1 Thessalonians,2,15
6402,Colossians 4:5,12,Colossians,4,5
1396,Mark 9:2,2,Mark,9,2
7510,2 John 1:10,24,2 John,1,10
162,Matthew 6:24,1,Matthew,6,24
4578,Acts 22:19,5,Acts,22,19
7333,1 Peter 5:13,21,1 Peter,5,13
6401,Colossians 4:4,12,Colossians,4,4
4220,Acts 13:3,5,Acts,13,3
6686,2 Timothy 2:4,16,2 Timothy,2,4
7454,1 John 3:20,23,1 John,3,20
6377,Colossians 3:5,12,Colossians,3,5
5641,1 Corinthians 16:10,7,1 Corinthians,16,10
6770,Titus 2:7,17,Titus,2,7
6204,Ephesians 6:12,10,Ephesians,6,12
7507,2 John 1:7,24,2 John,1,7
1247,Mark 5:27,2,Mark,5,27
1480,Mark 10:36,2,Mark,10,36
7390,2 Peter 3:13,22,2 Peter,3,13
535,Matthew 16:7,1,Matthew,16,7
3538,John 14:15,4,John,14,15
3958,Acts 6:2,5,Acts,6,2
3096,John 5:31,4,John,5,31
7503,2 John 1:3,24,2 John,1,3
7408,1 John 2:3,23,1 John,2,3
6815,Philemon 1:22,18,Philemon,1,22
7525,3 John 1:12,25,3 John,1,12
7426,1 John 2:21,23,1 John,2,21
5653,1 Corinthians 16:22,7,1 Corinthians,16,22
3661,John 18:21,4,John,18,21
6716,2 Timothy 3:8,16,2 Timothy,3,8
6679,2 Timothy 1:15,16,2 Timothy,1,15
5934,Galatians 1:22,9,Galatians,1,22
6464,1 Thessalonians 4:6,13,1 Thessalonians,4,6
5934,Galatians 1:22,9,Galatians,1,22
7522,3 John 1:9,25,3 John,1,9
6591,1 Timothy 3:5,15,1 Timothy,3,5
6659,1 Timothy 6:16,15,1 Timothy,6,16
4907,Romans 5:5,6,Romans,5,5
7771,Revelation 13:7,27,Revelation,13,7
2485,Luke 16:9,3,Luke,16,9
6399,Colossians 4:2,12,Colossians,4,2
6591,1 Timothy 3:5,15,1 Timothy,3,5
6484,1 Thessalonians 5:8,13,1 Thessalonians,5,8
7335,2 Peter 1:1,22,2 Peter,1,1
3675,John 18:35,4,John,18,35
6815,Philemon 1:22,18,Philemon,1,22
7431,1 John 2:26,23,1 John,2,26
6795,Philemon 1:2,18,Philemon,1,2
7533,Jude 1:5,26,Jude,1,5
6425,1 Thessalonians 1:10,13,1 Thessalonians,1,10
2920,John 1:21,4,John,1,21
7371,2 Peter 2:16,22,2 Peter,2,16
7657,Revelation 6:8,27,Revelation,6,8
6667,2 Timothy 1:3,16,2 Timothy,1,3
6407,Colossians 4:10,12,Colossians,4,10
7529,Jude 1:1,26,Jude,1,1
6172,Ephesians 5:13,10,Ephesians,5,13
2871,Luke 24:24,3,Luke,24,24
7540,Jude 1:12,26,Jude,1,12
45,Matthew 2:20,1,Matthew,2,20
6684,2 Timothy 2:2,16,2 Timothy,2,2
6649,1 Timothy 6:6,15,1 Timothy,6,6
6643,1 Timothy 5:25,15,1 Timothy,5,25
7530,Jude 1:2,26,Jude,1,2
6750,Titus 1:3,17,Titus,1,3
7146,James 1:25,20,James,1,25
6758,Titus 1:11,17,Titus,1,11
6369,Colossians 2:20,12,Colossians,2,20
7508,2 John 1:8,24,2 John,1,8
6186,Ephesians 5:27,10,Ephesians,5,27
6183,Ephesians 5:24,10,Ephesians,5,24
7465,1 John 4:7,23,1 John,4,7
7548,Jude 1:20,26,Jude,1,20
542,Matthew 16:14,1,Matthew,16,14
439,Matthew 13:44,1,Matthew,13,44
6430,1 Thessalonians 2:5,13,1 Thessalonians,2,5
5054,Romans 10:11,6,Romans,10,11
1776,Luke 1:27,3,Luke,1,27
6330,Colossians 1:10,12,Colossians,1,10
7144,James 1:23,20,James,1,23
6800,Philemon 1:7,18,Philemon,1,7
5522,1 Corinthians 13:2,7,1 Corinthians,13,2
6743,2 Timothy 4:18,16,2 Timothy,4,18
7362,2 Peter 2:7,22,2 Peter,2,7
6208,Ephesians 6:16,10,Ephesians,6,16
7351,2 Peter 1:17,22,2 Peter,1,17
6166,Ephesians 5:7,10,Ephesians,5,7
7330,1 Peter 5:10,21,1 Peter,5,10
7502,2 John 1:2,24,2 John,1,2
2221,Luke 10:2,3,Luke,10,2
6581,1 Timothy 2:10,15,1 Timothy,2,10
4919,Romans 5:17,6,Romans,5,17
5912,2 Corinthians 13:14,8,2 Corinthians,13,14
6333,Colossians 1:13,12,Colossians,1,13
6536,2 Thessalonians 3:3,14,2 Thessalonians,3,3
4803,Romans 1:18,6,Romans,1,18
7533,Jude 1:5,26,Jude,1,5
6292,Philippians 3:16,11,Philippians,3,16
7326,1 Peter 5:6,21,1 Peter,5,6
3965,Acts 6:9,5,Acts,6,9
6802,Philemon 1:9,18,Philemon,1,9
6859,Hebrews 3:9,19,Hebrews,3,9
7515,3 John 1:2,25,3 John,1,2
7521,3 John 1:8,25,3 John,1,8
2221,Luke 10:2,3,Luke,10,2
7837,Revelation 17:6,27,Revelation,17,6
6311,Philippians 4:14,11,Philippians,4,14
7913,Revelation 21:4,27,Revelation,21,4
5246,1 Corinthians 1:28,7,1 Corinthians,1,28
6288,Philippians 3:12,11,Philippians,3,12
7181,James 3:7,20,James,3,7
6406,Colossians 4:9,12,Colossians,4,9
6377,Colossians 3:5,12,Colossians,3,5
7727,Revelation 10:10,27,Revelation,10,10
7514,3 John 1:1,25,3 John,1,1
1285,Mark 6:22,2,Mark,6,22
5533,1 Corinthians 13:13,7,1 Corinthians,13,13
5752,2 Corinthians 5:20,8,2 Corinthians,5,20
7402,1 John 1:7,23,1 John,1,7
3155,John 6:43,4,John,6,43
4553,Acts 21:34,5,Acts,21,34
1289,Mark 6:26,2,Mark,6,26
7489,1 John 5:10,23,1 John,5,10
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7
4438,Acts 18:26,5,Acts,18,26
6029,Galatians 5:12,9,Galatians,5,12
6573,1 Timothy 2:2,15,1 Timothy,2,2
6472,1 Thessalonians 4:14,13,1 Thessalonians,4,14
7545,Jude 1:17,26,Jude,1,17
7521,3 John 1:8,25,3 John,1,8
6045,Galatians 6:2,9,Galatians,6,2
7620,Revelation 3:18,27,Revelation,3,18
5390,1 Corinthians 8:8,7,1 Corinthians,8,8
6023,Galatians 5:6,9,Galatians,5,6
6671,2 Timothy 1:7,16,2 Timothy,1,7
5639,1 Corinthians 16:8,7,1 Corinthians,16,8
6225,Philippians 1:9,11,Philippians,1,9
2977,John 3:2,4,John,3,2
7508,2 John 1:8,24,2 John,1,8
7328,1 Peter 5:8,21,1 Peter,5,8
7727,Revelation 10:10,27,Revelation,10,10
1805,Luke 1:56,3,Luke,1,56
6346,Colossians 1:26,12,Colossians,1,26
5901,2 Corinthians 13:3,8,2 Corinthians,13,3
5111,Romans 12:11,6,Romans,12,11
6705,2 Timothy 2:23,16,2 Timothy,2,23
7389,2 Peter 3:12,22,2 Peter,3,12
7501,2 John 1:1,24,2 John,1,1
5571,1 Corinthians 14:38,7,1 Corinthians,14,38
7523,3 John 1:10,25,3 John,1,10
6124,Ephesians 3:18,10,Ephesians,3,18
7633,Revelation 4:9,27,Revelation,4,9
4916,Romans 5:14,6,Romans,5,14
6815,Philemon 1:22,18,Philemon,1,22
5224,1 Corinthians 1:6,7,1 Corinthians,1,6
7139,James 1:18,20,James,1,18
7523,3 John 1:10,25,3 John,1,10
6437,1 Thessalonians 2:12,13,1 Thessalonians,2,12
6557,1 Timothy 1:6,15,1 Timothy,1,6
6507,2 Thessalonians 1:3,14,2 Thessalonians,1,3
7887,Revelation 19:14,27,Revelation,19,14
6236,Philippians 1:20,11,Philippians,1,20
6776,Titus 2:13,17,Titus,2,13
6206,Ephesians 6:14,10,Ephesians,6,14
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11
6798,Philemon 1:5,18,Philemon,1,5
6316,Philippians 4:19,11,Philippians,4,19
7019,Hebrews 10:31,19,Hebrews,10,31
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
7273,1 Peter 2:19,21,1 Peter,2,19
7441,1 John 3:7,23,1 John,3,7
196,Matthew 7:24,1,Matthew,7,24
3033,John 4:22,4,John,4,22
5928,Galatians 1:16,9,Galatians,1,16
5594,1 Corinthians 15:21,7,1 Corinthians,15,21
7623,Revelation 3:21,27,Revelation,3,21
7470,1 John 4:12,23,1 John,4,12
6438,1 Thessalonians 2:13,13,1 Thessalonians,2,13
3321,John 9:26,4,John,9,26
6677,2 Timothy 1:13,16,2 Timothy,1,13
7525,3 John 1:12,25,3 John,1,12
7212,James 5:3,20,James,5,3
6748,Titus 1:1,17,Titus,1,1
7389,2 Peter 3:12,22,2 Peter,3,12
7352,2 Peter 1:18,22,2 Peter,1,18
7932,Revelation 21:23,27,Revelation,21,23
7819,Revelation 16:9,27,Revelation,16,9
5047,Romans 10:4,6,Romans,10,4
7663,Revelation 6:14,27,Revelation,6,14
7224,James 5:15,20,James,5,15
7543,Jude 1:15,26,Jude,1,15
6799,Philemon 1:6,18,Philemon,1,6
3256,John 8:20,4,John,8,20
5061,Romans 10:18,6,Romans,10,18
6969,Hebrews 9:9,19,Hebrews,9,9
6400,Colossians 4:3,12,Colossians,4,3
4642,Acts 24:18,5,Acts,24,18
1634,Mark 14:24,2,Mark,14,24
6773,Titus 2:10,17,Titus,2,10
6537,2 Thessalonians 3:4,14,2 Thessalonians,3,4
6138,Ephesians 4:11,10,Ephesians,4,11
6577,1 Timothy 2:6,15,1 Timothy,2,6
7212,James 5:3,20,James,5,3
6360,Colossians 2:11,12,Colossians,2,11
6451,1 Thessalonians 3:6,13,1 Thessalonians,3,6
7641,Revelation 5:6,27,Revelation,5,6
6044,Galatians 6:1,9,Galatians,6,1
6304,Philippians 4:7,11,Philippians,4,7
6779,Titus 3:1,17,Titus,3,1
5793,2 Corinthians 8:6,8,2 Corinthians,8,6
6313,Philippians 4:16,11,Philippians,4,16
7504,2 John 1:4,24,2 John,1,4
7211,James 5:2,20,James,5,2
1772,Luke 1:23,3,Luke,1,23
