BF3_CumVerse,BF3_BCV,BF3_BookIndex,BF3_BookName,BF3_Chapter,BF3_Verse
6736,2 Timothy 4:11,16,2 Timothy,4,11
6884,Hebrews 4:15,19,Hebrews,4,15
6074,Ephesians 1:13,10,Ephesians,1,13
7542,Jude 1:14,26,Jude,1,14
7521,3 John 1:8,25,3 John,1,8
7404,1 John 1:9,23,1 John,1,9
7936,Revelation 21:27,27,Revelation,21,27
6775,Titus 2:12,17,Titus,2,12
6937,Hebrews 7:18,19,Hebrews,7,18
6276,Philippians 2:30,11,Philippians,2,30
2914,John 1:15,4,John,1,15
5146,Romans 14:11,6,Romans,14,11
6239,Philippians 1:23,11,Philippians,1,23
6771,Titus 2:8,17,Titus,2,8
7547,Jude 1:19,26,Jude,1,19
7502,2 John 1:2,24,2 John,1,2
6685,2 Timothy 2:3,16,2 Timothy,2,3
7516,3 John 1:3,25,3 John,1,3
7501,2 John 1:1,24,2 John,1,1
21,Matthew 1:21,1,Matthew,1,21
1067,Matthew 28:16,1,Matthew,28,16
4790,Romans 1:5,6,Romans,1,5
7544,Jude 1:16,26,Jude,1,16
6510,2 Thessalonians 1:6,14,2 Thessalonians,1,6
5914,Galatians 1:2,9,Galatians,1,2
1031,Matthew 27:46,1,Matthew,27,46
7384,2 Peter 3:7,22,2 Peter,3,7
7369,2 Peter 2:14,22,2 Peter,2,14
7345,2 Peter 1:11,22,2 Peter,1,11
1412,Mark 9:18,2,Mark,9,18
6387,Colossians 3:15,12,Colossians,3,15
564,Matthew 17:8,1,Matthew,17,8
5310,1 Corinthians 5:1,7,1 Corinthians,5,1
7515,3 John 1:2,25,3 John,1,2
1126,Mark 2:10,2,Mark,2,10
4449,Acts 19:9,5,Acts,19,9
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
1850,Luke 2:21,3,Luke,2,21
6072,Ephesians 1:11,10,Ephesians,1,11
5908,2 Corinthians 13:10,8,2 Corinthians,13,10
6403,Colossians 4:6,12,Colossians,4,6
4865,Romans 3:19,6,Romans,3,19
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
6749,Titus 1:2,17,Titus,1,2
6788,Titus 3:10,17,Titus,3,10
2553,Luke 18:9,3,Luke,18,9
7000,Hebrews 10:12,19,Hebrews,10,12
7277,1 Peter 2:23,21,1 Peter,2,23
4683,Acts 26:5,5,Acts,26,5
6747,2 Timothy 4:22,16,2 Timothy,4,22
5938,Galatians 2:2,9,Galatians,2,2
4895,Romans 4:18,6,Romans,4,18
4650,Acts 24:26,5,Acts,24,26
5389,1 Corinthians 8:7,7,1 Corinthians,8,7
6523,2 Thessalonians 2:7,14,2 Thessalonians,2,7
6450,1 Thessalonians 3:5,13,1 Thessalonians,3,5
7522,3 John 1:9,25,3 John,1,9
6256,Philippians 2:10,11,Philippians,2,10
6797,Philemon 1:4,18,Philemon,1,4
1012,Matthew 27:27,1,Matthew,27,27
6742,2 Timothy 4:17,16,2 Timothy,4,17
7359,2 Peter 2:4,22,2 Peter,2,4
5259,1 Corinthians 2:10,7,1 Corinthians,2,10
6281,Philippians 3:5,11,Philippians,3,5
7379,2 Peter 3:2,22,2 Peter,3,2
3494,John 13:9,4,John,13,9
7510,2 John 1:10,24,2 John,1,10
6818,Philemon 1:25,18,Philemon,1,25
4924,Romans 6:1,6,Romans,6,1
6827,Hebrews 1:9,19,Hebrews,1,9
6677,2 Timothy 1:13,16,2 Timothy,1,13
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
7519,3 John 1:6,25,3 John,1,6
175,Matthew 7:3,1,Matthew,7,3
7512,2 John 1:12,24,2 John,1,12
6354,Colossians 2:5,12,Colossians,2,5
7864,Revelation 18:15,27,Revelation,18,15
6776,Titus 2:13,17,Titus,2,13
7517,3 John 1:4,25,3 John,1,4
7506,2 John 1:6,24,2 John,1,6
6554,1 Timothy 1:3,15,1 Timothy,1,3
6808,Philemon 1:15,18,Philemon,1,15
7552,Jude 1:24,26,Jude,1,24
434,Matthew 13:39,1,Matthew,13,39
7818,Revelation 16:8,27,Revelation,16,8
7511,2 John 1:11,24,2 John,1,11
6391,Colossians 3:19,12,Colossians,3,19
6041,Galatians 5:24,9,Galatians,5,24
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
5029,Romans 9:19,6,Romans,9,19
7216,James 5:7,20,James,5,7
6327,Colossians 1:7,12,Colossians,1,7
6459,1 Thessalonians 4:1,13,1 Thessalonians,4,1
5467,1 Corinthians 11:12,7,1 Corinthians,11,12
6606,1 Timothy 4:4,15,1 Timothy,4,4
3318,John 9:23,4,John,9,23
7511,2 John 1:11,24,2 John,1,11
6830,Hebrews 1:12,19,Hebrews,1,12
6596,1 Timothy 3:10,15,1 Timothy,3,10
6281,Philippians 3:5,11,Philippians,3,5
7395,2 Peter 3:18,22,2 Peter,3,18
7544,Jude 1:16,26,Jude,1,16
6025,Galatians 5:8,9,Galatians,5,8
6711,2 Timothy 3:3,16,2 Timothy,3,3
7163,James 2:15,20,James,2,15
6793,Titus 3:15,17,Titus,3,15
1087,Mark 1:16,2,Mark,1,16
1219,Mark 4:40,2,Mark,4,40
2768,Luke 22:48,3,Luke,22,48
7260,1 Peter 2:6,21,1 Peter,2,6
7510,2 John 1:10,24,2 John,1,10
5386,1 Corinthians 8:4,7,1 Corinthians,8,4
6677,2 Timothy 1:13,16,2 Timothy,1,13
7504,2 John 1:4,24,2 John,1,4
4666,Acts 25:15,5,Acts,25,15
6870,Hebrews 4:1,19,Hebrews,4,1
7552,Jude 1:24,26,Jude,1,24
6979,Hebrews 9:19,19,Hebrews,9,19
6247,Philippians 2:1,11,Philippians,2,1
5049,Romans 10:6,6,Romans,10,6
6970,Hebrews 9:10,19,Hebrews,9,10
2446,Luke 15:2,3,Luke,15,2
1919,Luke 3:38,3,Luke,3,38
1231,Mark 5:11,2,Mark,5,11
6300,Philippians 4:3,11,Philippians,4,3
5934,Galatians 1:22,9,Galatians,1,22
5240,1 Corinthians 1:22,7,1 Corinthians,1,22
5442,1 Corinthians 10:20,7,1 Corinthians,10,20
5725,2 Corinthians 4:11,8,2 Corinthians,4,11
3654,John 18:14,4,John,18,14
5061,Romans 10:18,6,Romans,10,18
7529,Jude 1:1,26,Jude,1,1
6741,2 Timothy 4:16,16,2 Timothy,4,16
3764,John 21:11,4,John,21,11
7955,Revelation 22:19,27,Revelation,22,19
6711,2 Timothy 3:3,16,2 Timothy,3,3
6577,1 Timothy 2:6,15,1 Timothy,2,6
4885,Romans 4:8,6,Romans,4,8
1504,Mark 11:8,2,Mark,11,8
7312,1 Peter 4:11,21,1 Peter,4,11
7683,Revelation 7:17,27,Revelation,7,17
6754,Titus 1:7,17,Titus,1,7
6465,1 Thessalonians 4:7,13,1 Thessalonians,4,7
7501,2 John 1:1,24,2 John,1,1
6407,Colossians 4:10,12,Colossians,4,10
7549,Jude 1:21,26,Jude,1,21
6594,1 Timothy 3:8,15,1 Timothy,3,8
1228,Mark 5:8,2,Mark,5,8
6647,1 Timothy 6:4,15,1 Timothy,6,4
7929,Revelation 21:20,27,Revelation,21,20
6772,Titus 2:9,17,Titus,2,9
7329,1 Peter 5:9,21,1 Peter,5,9
6060,Galatians 6:17,9,Galatians,6,17
1451,Mark 10:7,2,Mark,10,7
7274,1 Peter 2:20,21,1 Peter,2,20
7547,Jude 1:19,26,Jude,1,19
7508,2 John 1:8,24,2 John,1,8
7348,2 Peter 1:14,22,2 Peter,1,14
6806,Philemon 1:13,18,Philemon,1,13
7507,2 John 1:7,24,2 John,1,7
6688,2 Timothy 2:6,16,2 Timothy,2,6
7186,James 3:12,20,James,3,12
7517,3 John 1:4,25,3 John,1,4
7840,Revelation 17:9,27,Revelation,17,9
7626,Revelation 4:2,27,Revelation,4,2
5040,Romans 9:30,6,Romans,9,30
6596,1 Timothy 3:10,15,1 Timothy,3,10
6423,1 Thessalonians 1:8,13,1 Thessalonians,1,8
7501,2 John 1:1,24,2 John,1,1
6577,1 Timothy 2:6,15,1 Timothy,2,6
5887,2 Corinthians 12:10,8,2 Corinthians,12,10
6528,2 Thessalonians 2:12,14,2 Thessalonians,2,12
7498,1 John 5:19,23,1 John,5,19
4590,Acts 23:1,5,Acts,23,1
6838,Hebrews 2:6,19,Hebrews,2,6
3577,John 15:23,4,John,15,23
7657,Revelation 6:8,27,Revelation,6,8
2451,Luke 15:7,3,Luke,15,7
7512,2 John 1:12,24,2 John,1,12
7553,Jude 1:25,26,Jude,1,25
7221,James 5:12,20,James,5,12
7173,James 2:25,20,James,2,25
7843,Revelation 17:12,27,Revelation,17,12
6812,Philemon 1:19,18,Philemon,1,19
7536,Jude 1:8,26,Jude,1,8
6796,Philemon 1:3,18,Philemon,1,3
7536,Jude 1:8,26,Jude,1,8
6836,Hebrews 2:4,19,Hebrews,2,4
7311,1 Peter 4:10,21,1 Peter,4,10
6461,1 Thessalonians 4:3,13,1 Thessalonians,4,3
6243,Philippians 1:27,11,Philippians,1,27
6653,1 Timothy 6:10,15,1 Timothy,6,10
6440,1 Thessalonians 2:15,13,1 Thessalonians,2,15
7547,Jude 1:19,26,Jude,1,19
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
5938,Galatians 2:2,9,Galatians,2,2
6817,Philemon 1:24,18,Philemon,1,24
6761,Titus 1:14,17,Titus,1,14
6710,2 Timothy 3:2,16,2 Timothy,3,2
6333,Colossians 1:13,12,Colossians,1,13
6101,Ephesians 2:17,10,Ephesians,2,17
7171,James 2:23,20,James,2,23
6787,Titus 3:9,17,Titus,3,9
6313,Philippians 4:16,11,Philippians,4,16
1425,Mark 9:31,2,Mark,9,31
7467,1 John 4:9,23,1 John,4,9
7402,1 John 1:7,23,1 John,1,7
7463,1 John 4:5,23,1 John,4,5
7175,James 3:1,20,James,3,1
7371,2 Peter 2:16,22,2 Peter,2,16
4870,Romans 3:24,6,Romans,3,24
7547,Jude 1:19,26,Jude,1,19
6008,Galatians 4:22,9,Galatians,4,22
1869,Luke 2:40,3,Luke,2,40
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
6312,Philippians 4:15,11,Philippians,4,15
6603,1 Timothy 4:1,15,1 Timothy,4,1
7662,Revelation 6:13,27,Revelation,6,13
7518,3 John 1:5,25,3 John,1,5
6699,2 Timothy 2:17,16,2 Timothy,2,17
6818,Philemon 1:25,18,Philemon,1,25
5892,2 Corinthians 12:15,8,2 Corinthians,12,15
6709,2 Timothy 3:1,16,2 Timothy,3,1
7514,3 John 1:1,25,3 John,1,1
6290,Philippians 3:14,11,Philippians,3,14
5797,2 Corinthians 8:10,8,2 Corinthians,8,10
3776,John 21:23,4,John,21,23
7543,Jude 1:15,26,Jude,1,15
7165,James 2:17,20,James,2,17
734,Matthew 22:6,1,Matthew,22,6
7131,James 1:10,20,James,1,10
6068,Ephesians 1:7,10,Ephesians,1,7
6498,1 Thessalonians 5:22,13,1 Thessalonians,5,22
7026,Hebrews 10:38,19,Hebrews,10,38
2324,Luke 12:9,3,Luke,12,9
6430,1 Thessalonians 2:5,13,1 Thessalonians,2,5
6385,Colossians 3:13,12,Colossians,3,13
6764,Titus 2:1,17,Titus,2,1
6474,1 Thessalonians 4:16,13,1 Thessalonians,4,16
7254,1 Peter 1:25,21,1 Peter,1,25
5913,Galatians 1:1,9,Galatians,1,1
6664,1 Timothy 6:21,15,1 Timothy,6,21
4853,Romans 3:7,6,Romans,3,7
7536,Jude 1:8,26,Jude,1,8
7488,1 John 5:9,23,1 John,5,9
7516,3 John 1:3,25,3 John,1,3
7354,2 Peter 1:20,22,2 Peter,1,20
7523,3 John 1:10,25,3 John,1,10
5144,Romans 14:9,6,Romans,14,9
6886,Hebrews 5:1,19,Hebrews,5,1
5663,2 Corinthians 1:8,8,2 Corinthians,1,8
7104,Hebrews 13:8,19,Hebrews,13,8
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
7527,3 John 1:14,25,3 John,1,14
6411,Colossians 4:14,12,Colossians,4,14
6302,Philippians 4:5,11,Philippians,4,5
5234,1 Corinthians 1:16,7,1 Corinthians,1,16
6613,1 Timothy 4:11,15,1 Timothy,4,11
4929,Romans 6:6,6,Romans,6,6
7302,1 Peter 4:1,21,1 Peter,4,1
7549,Jude 1:21,26,Jude,1,21
7517,3 John 1:4,25,3 John,1,4
6801,Philemon 1:8,18,Philemon,1,8
6023,Galatians 5:6,9,Galatians,5,6
6158,Ephesians 4:31,10,Ephesians,4,31
7249,1 Peter 1:20,21,1 Peter,1,20
4772,Acts 28:18,5,Acts,28,18
4887,Romans 4:10,6,Romans,4,10
7521,3 John 1:8,25,3 John,1,8
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
6238,Philippians 1:22,11,Philippians,1,22
6734,2 Timothy 4:9,16,2 Timothy,4,9
7258,1 Peter 2:4,21,1 Peter,2,4
2706,Luke 21:24,3,Luke,21,24
7197,James 4:5,20,James,4,5
7198,James 4:6,20,James,4,6
2969,John 2:19,4,John,2,19
5688,2 Corinthians 2:9,8,2 Corinthians,2,9
289,Matthew 10:16,1,Matthew,10,16
6779,Titus 3:1,17,Titus,3,1
3371,John 10:35,4,John,10,35
5528,1 Corinthians 13:8,7,1 Corinthians,13,8
7261,1 Peter 2:7,21,1 Peter,2,7
6749,Titus 1:2,17,Titus,1,2
6566,1 Timothy 1:15,15,1 Timothy,1,15
7550,Jude 1:22,26,Jude,1,22
6577,1 Timothy 2:6,15,1 Timothy,2,6
7516,3 John 1:3,25,3 John,1,3
6229,Philippians 1:13,11,Philippians,1,13
7528,3 John 1:15,25,3 John,1,15
4704,Acts 26:26,5,Acts,26,26
7119,Hebrews 13:23,19,Hebrews,13,23
2406,Luke 13:32,3,Luke,13,32
7547,Jude 1:19,26,Jude,1,19
7517,3 John 1:4,25,3 John,1,4
449,Matthew 13:54,1,Matthew,13,54
7118,Hebrews 13:22,19,Hebrews,13,22
6224,Philippians 1:8,11,Philippians,1,8
5194,Romans 16:3,6,Romans,16,3
137,Matthew 5:47,1,Matthew,5,47
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
7327,1 Peter 5:7,21,1 Peter,5,7
7189,James 3:15,20,James,3,15
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
6768,Titus 2:5,17,Titus,2,5
1104,Mark 1:33,2,Mark,1,33
7405,1 John 1:10,23,1 John,1,10
7364,2 Peter 2:9,22,2 Peter,2,9
5906,2 Corinthians 13:8,8,2 Corinthians,13,8
7524,3 John 1:11,25,3 John,1,11
6802,Philemon 1:9,18,Philemon,1,9
7359,2 Peter 2:4,22,2 Peter,2,4
7790,Revelation 14:8,27,Revelation,14,8
6972,Hebrews 9:12,19,Hebrews,9,12
7191,James 3:17,20,James,3,17
6052,Galatians 6:9,9,Galatians,6,9
6804,Philemon 1:11,18,Philemon,1,11
7515,3 John 1:2,25,3 John,1,2
7397,1 John 1:2,23,1 John,1,2
4067,Acts 8:36,5,Acts,8,36
4610,Acts 23:21,5,Acts,23,21
6763,Titus 1:16,17,Titus,1,16
7513,2 John 1:13,24,2 John,1,13
7269,1 Peter 2:15,21,1 Peter,2,15
7184,James 3:10,20,James,3,10
5844,2 Corinthians 10:18,8,2 Corinthians,10,18
7551,Jude 1:23,26,Jude,1,23
1496,Mark 10:52,2,Mark,10,52
6725,2 Timothy 3:17,16,2 Timothy,3,17
1383,Mark 8:27,2,Mark,8,27
7483,1 John 5:4,23,1 John,5,4
7503,2 John 1:3,24,2 John,1,3
6776,Titus 2:13,17,Titus,2,13
6438,1 Thessalonians 2:13,13,1 Thessalonians,2,13
6770,Titus 2:7,17,Titus,2,7
6439,1 Thessalonians 2:14,13,1 Thessalonians,2,14
7192,James 3:18,20,James,3,18
7531,Jude 1:3,26,Jude,1,3
7431,1 John 2:26,23,1 John,2,26
7520,3 John 1:7,25,3 John,1,7
2431,Luke 14:22,3,Luke,14,22
222,Matthew 8:21,1,Matthew,8,21
5784,2 Corinthians 7:13,8,2 Corinthians,7,13
5272,1 Corinthians 3:7,7,1 Corinthians,3,7
7523,3 John 1:10,25,3 John,1,10
7404,1 John 1:9,23,1 John,1,9
6778,Titus 2:15,17,Titus,2,15
6303,Philippians 4:6,11,Philippians,4,6
5975,Galatians 3:18,9,Galatians,3,18
6532,2 Thessalonians 2:16,14,2 Thessalonians,2,16
5075,Romans 11:11,6,Romans,11,11
5890,2 Corinthians 12:13,8,2 Corinthians,12,13
7523,3 John 1:10,25,3 John,1,10
7361,2 Peter 2:6,22,2 Peter,2,6
6810,Philemon 1:17,18,Philemon,1,17
6306,Philippians 4:9,11,Philippians,4,9
7370,2 Peter 2:15,22,2 Peter,2,15
7344,2 Peter 1:10,22,2 Peter,1,10
7678,Revelation 7:12,27,Revelation,7,12
5947,Galatians 2:11,9,Galatians,2,11
7210,James 5:1,20,James,5,1
6942,Hebrews 7:23,19,Hebrews,7,23
2062,Luke 7:11,3,Luke,7,11
7266,1 Peter 2:12,21,1 Peter,2,12
7319,1 Peter 4:18,21,1 Peter,4,18
7485,1 John 5:6,23,1 John,5,6
5958,Galatians 3:1,9,Galatians,3,1
6752,Titus 1:5,17,Titus,1,5
7547,Jude 1:19,26,Jude,1,19
6583,1 Timothy 2:12,15,1 Timothy,2,12
6791,Titus 3:13,17,Titus,3,13
6818,Philemon 1:25,18,Philemon,1,25
6654,1 Timothy 6:11,15,1 Timothy,6,11
6912,Hebrews 6:13,19,Hebrews,6,13
7372,2 Peter 2:17,22,2 Peter,2,17
6498,1 Thessalonians 5:22,13,1 Thessalonians,5,22
6629,1 Timothy 5:11,15,1 Timothy,5,11
6629,1 Timothy 5:11,15,1 Timothy,5,11
6462,1 Thessalonians 4:4,13,1 Thessalonians,4,4
6443,1 Thessalonians 2:18,13,1 Thessalonians,2,18
6777,Titus 2:14,17,Titus,2,14
6468,1 Thessalonians 4:10,13,1 Thessalonians,4,10
6998,Hebrews 10:10,19,Hebrews,10,10
6798,Philemon 1:5,18,Philemon,1,5
236,Matthew 9:1,1,Matthew,9,1
7537,Jude 1:9,26,Jude,1,9
6773,Titus 2:10,17,Titus,2,10
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
936,Matthew 26:26,1,Matthew,26,26
6959,Hebrews 8:12,19,Hebrews,8,12
5103,Romans 12:3,6,Romans,12,3
6397,Colossians 3:25,12,Colossians,3,25
4391,Acts 17:13,5,Acts,17,13
7161,James 2:13,20,James,2,13
7523,3 John 1:10,25,3 John,1,10
6383,Colossians 3:11,12,Colossians,3,11
6357,Colossians 2:8,12,Colossians,2,8
1469,Mark 10:25,2,Mark,10,25
6743,2 Timothy 4:18,16,2 Timothy,4,18
6812,Philemon 1:19,18,Philemon,1,19
5602,1 Corinthians 15:29,7,1 Corinthians,15,29
6787,Titus 3:9,17,Titus,3,9
7183,James 3:9,20,James,3,9
6225,Philippians 1:9,11,Philippians,1,9
2897,Luke 24:50,3,Luke,24,50
6535,2 Thessalonians 3:2,14,2 Thessalonians,3,2
193,Matthew 7:21,1,Matthew,7,21
7417,1 John 2:12,23,1 John,2,12
5830,2 Corinthians 10:4,8,2 Corinthians,10,4
5318,1 Corinthians 5:9,7,1 Corinthians,5,9
4838,Romans 2:21,6,Romans,2,21
4917,Romans 5:15,6,Romans,5,15
6089,Ephesians 2:5,10,Ephesians,2,5
1587,Mark 13:14,2,Mark,13,14
7636,Revelation 5:1,27,Revelation,5,1
4287,Acts 14:18,5,Acts,14,18
6354,Colossians 2:5,12,Colossians,2,5
2445,Luke 15:1,3,Luke,15,1
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
6081,Ephesians 1:20,10,Ephesians,1,20
4731,Acts 27:21,5,Acts,27,21
6818,Philemon 1:25,18,Philemon,1,25
6352,Colossians 2:3,12,Colossians,2,3
7583,Revelation 2:10,27,Revelation,2,10
6038,Galatians 5:21,9,Galatians,5,21
7224,James 5:15,20,James,5,15
1518,Mark 11:22,2,Mark,11,22
5287,1 Corinthians 3:22,7,1 Corinthians,3,22
7548,Jude 1:20,26,Jude,1,20
5590,1 Corinthians 15:17,7,1 Corinthians,15,17
5010,Romans 8:39,6,Romans,8,39
1811,Luke 1:62,3,Luke,1,62
6789,Titus 3:11,17,Titus,3,11
7471,1 John 4:13,23,1 John,4,13
5949,Galatians 2:13,9,Galatians,2,13
6752,Titus 1:5,17,Titus,1,5
5320,1 Corinthians 5:11,7,1 Corinthians,5,11
7548,Jude 1:20,26,Jude,1,20
6801,Philemon 1:8,18,Philemon,1,8
6196,Ephesians 6:4,10,Ephesians,6,4
7858,Revelation 18:9,27,Revelation,18,9
6808,Philemon 1:15,18,Philemon,1,15
6703,2 Timothy 2:21,16,2 Timothy,2,21
6067,Ephesians 1:6,10,Ephesians,1,6
1229,Mark 5:9,2,Mark,5,9
7357,2 Peter 2:2,22,2 Peter,2,2
1084,Mark 1:13,2,Mark,1,13
5910,2 Corinthians 13:12,8,2 Corinthians,13,12
4824,Romans 2:7,6,Romans,2,7
6409,Colossians 4:12,12,Colossians,4,12
7179,James 3:5,20,James,3,5
5377,1 Corinthians 7:35,7,1 Corinthians,7,35
1032,Matthew 27:47,1,Matthew,27,47
6459,1 Thessalonians 4:1,13,1 Thessalonians,4,1
6410,Colossians 4:13,12,Colossians,4,13
2573,Luke 18:29,3,Luke,18,29
6525,2 Thessalonians 2:9,14,2 Thessalonians,2,9
6514,2 Thessalonians 1:10,14,2 Thessalonians,1,10
7503,2 John 1:3,24,2 John,1,3
3335,John 9:40,4,John,9,40
7504,2 John 1:4,24,2 John,1,4
4070,Acts 8:39,5,Acts,8,39
7526,3 John 1:13,25,3 John,1,13
7296,1 Peter 3:17,21,1 Peter,3,17
7506,2 John 1:6,24,2 John,1,6
3507,John 13:22,4,John,13,22
7814,Revelation 16:4,27,Revelation,16,4
6465,1 Thessalonians 4:7,13,1 Thessalonians,4,7
6959,Hebrews 8:12,19,Hebrews,8,12
7197,James 4:5,20,James,4,5
6787,Titus 3:9,17,Titus,3,9
6682,2 Timothy 1:18,16,2 Timothy,1,18
5115,Romans 12:15,6,Romans,12,15
6809,Philemon 1:16,18,Philemon,1,16
6758,Titus 1:11,17,Titus,1,11
6176,Ephesians 5:17,10,Ephesians,5,17
7348,2 Peter 1:14,22,2 Peter,1,14
1918,Luke 3:37,3,Luke,3,37
1322,Mark 7:3,2,Mark,7,3
1260,Mark 5:40,2,Mark,5,40
7359,2 Peter 2:4,22,2 Peter,2,4
5740,2 Corinthians 5:8,8,2 Corinthians,5,8
6290,Philippians 3:14,11,Philippians,3,14
7829,Revelation 16:19,27,Revelation,16,19
6449,1 Thessalonians 3:4,13,1 Thessalonians,3,4
6290,Philippians 3:14,11,Philippians,3,14
7658,Revelation 6:9,27,Revelation,6,9
6810,Philemon 1:17,18,Philemon,1,17
7519,3 John 1:6,25,3 John,1,6
6763,Titus 1:16,17,Titus,1,16
6124,Ephesians 3:18,10,Ephesians,3,18
6775,Titus 2:12,17,Titus,2,12
7503,2 John 1:3,24,2 John,1,3
7193,James 4:1,20,James,4,1
4758,Acts 28:4,5,Acts,28,4
3104,John 5:39,4,John,5,39
7795,Revelation 14:13,27,Revelation,14,13
1142,Mark 2:26,2,Mark,2,26
6603,1 Timothy 4:1,15,1 Timothy,4,1
6720,2 Timothy 3:12,16,2 Timothy,3,12
6673,2 Timothy 1:9,16,2 Timothy,1,9
6514,2 Thessalonians 1:10,14,2 Thessalonians,1,10
6763,Titus 1:16,17,Titus,1,16
4126,Acts 10:12,5,Acts,10,12
4555,Acts 21:36,5,Acts,21,36
7927,Revelation 21:18,27,Revelation,21,18
366,Matthew 12:21,1,Matthew,12,21
6261,Philippians 2:15,11,Philippians,2,15
2304,Luke 11:43,3,Luke,11,43
1174,Mark 3:30,2,Mark,3,30
6145,Ephesians 4:18,10,Ephesians,4,18
6769,Titus 2:6,17,Titus,2,6
6250,Philippians 2:4,11,Philippians,2,4
4473,Acts 19:33,5,Acts,19,33
6468,1 Thessalonians 4:10,13,1 Thessalonians,4,10
7129,James 1:8,20,James,1,8
1487,Mark 10:43,2,Mark,10,43
1122,Mark 2:6,2,Mark,2,6
546,Matthew 16:18,1,Matthew,16,18
6750,Titus 1:3,17,Titus,1,3
4942,Romans 6:19,6,Romans,6,19
6075,Ephesians 1:14,10,Ephesians,1,14
5759,2 Corinthians 6:6,8,2 Corinthians,6,6
6093,Ephesians 2:9,10,Ephesians,2,9
6795,Philemon 1:2,18,Philemon,1,2
7684,Revelation 8:1,27,Revelation,8,1
7519,3 John 1:6,25,3 John,1,6
7513,2 John 1:13,24,2 John,1,13
7511,2 John 1:11,24,2 John,1,11
4046,Acts 8:15,5,Acts,8,15
7512,2 John 1:12,24,2 John,1,12
1925,Luke 4:6,3,Luke,4,6
7508,2 John 1:8,24,2 John,1,8
5186,Romans 15:28,6,Romans,15,28
6490,1 Thessalonians 5:14,13,1 Thessalonians,5,14
6678,2 Timothy 1:14,16,2 Timothy,1,14
7527,3 John 1:14,25,3 John,1,14
6791,Titus 3:13,17,Titus,3,13
5998,Galatians 4:12,9,Galatians,4,12
6813,Philemon 1:20,18,Philemon,1,20
7533,Jude 1:5,26,Jude,1,5
5969,Galatians 3:12,9,Galatians,3,12
7536,Jude 1:8,26,Jude,1,8
6699,2 Timothy 2:17,16,2 Timothy,2,17
2107,Luke 8:6,3,Luke,8,6
6958,Hebrews 8:11,19,Hebrews,8,11
707,Matthew 21:25,1,Matthew,21,25
6680,2 Timothy 1:16,16,2 Timothy,1,16
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
4603,Acts 23:14,5,Acts,23,14
7525,3 John 1:12,25,3 John,1,12
5902,2 Corinthians 13:4,8,2 Corinthians,13,4
6521,2 Thessalonians 2:5,14,2 Thessalonians,2,5
6212,Ephesians 6:20,10,Ephesians,6,20
4417,Acts 18:5,5,Acts,18,5
6535,2 Thessalonians 3:2,14,2 Thessalonians,3,2
7605,Revelation 3:3,27,Revelation,3,3
7734,Revelation 11:6,27,Revelation,11,6
7938,Revelation 22:2,27,Revelation,22,2
6777,Titus 2:14,17,Titus,2,14
6823,Hebrews 1:5,19,Hebrews,1,5
5736,2 Corinthians 5:4,8,2 Corinthians,5,4
5523,1 Corinthians 13:3,7,1 Corinthians,13,3
7475,1 John 4:17,23,1 John,4,17
7549,Jude 1:21,26,Jude,1,21
5339,1 Corinthians 6:17,7,1 Corinthians,6,17
6582,1 Timothy 2:11,15,1 Timothy,2,11
2712,Luke 21:30,3,Luke,21,30
5389,1 Corinthians 8:7,7,1 Corinthians,8,7
1245,Mark 5:25,2,Mark,5,25
7502,2 John 1:2,24,2 John,1,2
6935,Hebrews 7:16,19,Hebrews,7,16
5113,Romans 12:13,6,Romans,12,13
6558,1 Timothy 1:7,15,1 Timothy,1,7
6392,Colossians 3:20,12,Colossians,3,20
6471,1 Thessalonians 4:13,13,1 Thessalonians,4,13
6630,1 Timothy 5:12,15,1 Timothy,5,12
6249,Philippians 2:3,11,Philippians,2,3
6401,Colossians 4:4,12,Colossians,4,4
7561,Revelation 1:8,27,Revelation,1,8
6755,Titus 1:8,17,Titus,1,8
7522,3 John 1:9,25,3 John,1,9
4875,Romans 3:29,6,Romans,3,29
6161,Ephesians 5:2,10,Ephesians,5,2
7662,Revelation 6:13,27,Revelation,6,13
6347,Colossians 1:27,12,Colossians,1,27
2623,Luke 19:36,3,Luke,19,36
7329,1 Peter 5:9,21,1 Peter,5,9
2272,Luke 11:11,3,Luke,11,11
7385,2 Peter 3:8,22,2 Peter,3,8
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
6390,Colossians 3:18,12,Colossians,3,18
6780,Titus 3:2,17,Titus,3,2
7497,1 John 5:18,23,1 John,5,18
6171,Ephesians 5:12,10,Ephesians,5,12
7321,1 Peter 5:1,21,1 Peter,5,1
